#

MARK 000
784.0,413320.0
692.0,414012.0
752.0,414764.0
736.0,415500.0
724.0,416224.0
756.0,416980.0
696.0,417676.0
768.0,418444.0
720.0,419164.0
728.0,419892.0
744.0,420636.0
720.0,421356.0
2252.0,423608.0
720.0,424328.0
740.0,425068.0
736.0,425804.0
736.0,426540.0
744.0,427284.0
748.0,428032.0
748.0,428780.0
756.0,429536.0
724.0,430260.0
708.0,430968.0
788.0,431756.0
672.0,432428.0
768.0,433196.0
748.0,433944.0
696.0,434640.0
776.0,435416.0
756.0,436172.0
732.0,436904.0
748.0,437652.0
744.0,438396.0
708.0,439104.0
MARK 007
756.0,439860.0
748.0,440608.0
724.0,441332.0
736.0,442068.0
716.0,442784.0
764.0,443548.0
704.0,444252.0
728.0,444980.0
752.0,445732.0
772.0,446504.0
716.0,447220.0
748.0,447968.0
712.0,448680.0
708.0,449388.0
744.0,450132.0
748.0,450880.0
732.0,451612.0
756.0,452368.0
740.0,453108.0
716.0,453824.0
700.0,454524.0
780.0,455304.0
716.0,456020.0
764.0,456784.0
744.0,457528.0
744.0,458272.0
736.0,459008.0
748.0,459756.0
740.0,460496.0
732.0,461228.0
768.0,461996.0
708.0,462704.0
740.0,463444.0
728.0,464172.0
764.0,464936.0
740.0,465676.0
768.0,466444.0
736.0,467180.0
740.0,467920.0
724.0,468644.0
728.0,469372.0
720.0,470092.0
740.0,470832.0
732.0,471564.0
736.0,472300.0
768.0,473068.0
740.0,473808.0
748.0,474556.0
736.0,475292.0
688.0,475980.0
772.0,476752.0
744.0,477496.0
728.0,478224.0
760.0,478984.0
2260.0,481244.0
720.0,481964.0
728.0,482692.0
772.0,483464.0
728.0,484192.0
780.0,484972.0
708.0,485680.0
780.0,486460.0
764.0,487224.0
732.0,487956.0
MARK 008
732.0,488688.0
712.0,489400.0
712.0,490112.0
784.0,490896.0
692.0,491588.0
764.0,492352.0
684.0,493036.0
804.0,493840.0
708.0,494548.0
752.0,495300.0
708.0,496008.0
748.0,496756.0
760.0,497516.0
700.0,498216.0
744.0,498960.0
716.0,499676.0
760.0,500436.0
740.0,501176.0
748.0,501924.0
724.0,502648.0
712.0,503360.0
720.0,504080.0
728.0,504808.0
736.0,505544.0
772.0,506316.0
740.0,507056.0
736.0,507792.0
672.0,508464.0
764.0,509228.0
748.0,509976.0
700.0,510676.0
772.0,511448.0
2244.0,513692.0
716.0,514408.0
740.0,515148.0
768.0,515916.0
716.0,516632.0
752.0,517384.0
768.0,518152.0
720.0,518872.0
772.0,519644.0
756.0,520400.0
756.0,521156.0
728.0,521884.0
776.0,522660.0
756.0,523416.0
736.0,524152.0
756.0,524908.0
748.0,525656.0
708.0,526364.0
776.0,527140.0
732.0,527872.0
792.0,528664.0
716.0,529380.0
736.0,530116.0
744.0,530860.0
796.0,531656.0
756.0,532412.0
744.0,533156.0
756.0,533912.0
768.0,534680.0
760.0,535440.0
776.0,536216.0
744.0,536960.0
MARK 009
1400.0,538360.0
1420.0,539780.0
1384.0,541164.0
1420.0,542584.0
1332.0,543916.0
1404.0,545320.0
1432.0,546752.0
1344.0,548096.0
1396.0,549492.0
1364.0,550856.0
1440.0,552296.0
1288.0,553584.0
1532.0,555116.0
1404.0,556520.0
1368.0,557888.0
1488.0,559376.0
1364.0,560740.0
1428.0,562168.0
1376.0,563544.0
1480.0,565024.0
1480.0,566504.0
1388.0,567892.0
1464.0,569356.0
1344.0,570700.0
1472.0,572172.0
1348.0,573520.0
1436.0,574956.0
1336.0,576292.0
1416.0,577708.0
1376.0,579084.0
1324.0,580408.0
1408.0,581816.0
1372.0,583188.0
1364.0,584552.0
1352.0,585904.0
1340.0,587244.0
1316.0,588560.0
1404.0,589964.0
1388.0,591352.0
1296.0,592648.0
1432.0,594080.0
1360.0,595440.0
1396.0,596836.0
1352.0,598188.0
1400.0,599588.0
1408.0,600996.0
1336.0,602332.0
1432.0,603764.0
1340.0,605104.0
1448.0,606552.0
1368.0,607920.0
1380.0,609300.0
1452.0,610752.0
1384.0,612136.0
4208.0,616344.0
1432.0,617776.0
1364.0,619140.0
1400.0,620540.0
1436.0,621976.0
1448.0,623424.0
1408.0,624832.0
1384.0,626216.0
1452.0,627668.0
1408.0,629076.0
MARK 010
1356.0,630432.0
1316.0,631748.0
1440.0,633188.0
1376.0,634564.0
1276.0,635840.0
1440.0,637280.0
4128.0,641408.0
1340.0,642748.0
1380.0,644128.0
1420.0,645548.0
1348.0,646896.0
1368.0,648264.0
1376.0,649640.0
1396.0,651036.0
1368.0,652404.0
1328.0,653732.0
1436.0,655168.0
1360.0,656528.0
1344.0,657872.0
1412.0,659284.0
1412.0,660696.0
1352.0,662048.0
1392.0,663440.0
1448.0,664888.0
1356.0,666244.0
1440.0,667684.0
1380.0,669064.0
1440.0,670504.0
1452.0,671956.0
1440.0,673396.0
1396.0,674792.0
1396.0,676188.0
1300.0,677488.0
1532.0,679020.0
1412.0,680432.0
1412.0,681844.0
1356.0,683200.0
1408.0,684608.0
1436.0,686044.0
1348.0,687392.0
1312.0,688704.0
1436.0,690140.0
1408.0,691548.0
1272.0,692820.0
1444.0,694264.0
1356.0,695620.0
1352.0,696972.0
1356.0,698328.0
1372.0,699700.0
1300.0,701000.0
1404.0,702404.0
1388.0,703792.0
1416.0,705208.0
1340.0,706548.0
1400.0,707948.0
1444.0,709392.0
1320.0,710712.0
1440.0,712152.0
1380.0,713532.0
1408.0,714940.0
1396.0,716336.0
1392.0,717728.0
1424.0,719152.0
1408.0,720560.0
MARK 011
