#Firmware: Speeduino 2022.04-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,ToothTime,Time
1.0,1.0,0.0,1.0,240575.75,0.6,240575.75
0.0,1.0,0.0,1.0,240576.25,0.492,240576.25
1.0,1.0,0.0,1.0,240576.86,0.616,240576.86
0.0,1.0,0.0,1.0,240577.34,0.484,240577.34
1.0,1.0,0.0,1.0,240577.95,0.612,240577.95
0.0,1.0,0.0,1.0,240578.47,0.508,240578.47
1.0,1.0,0.0,1.0,240579.06,0.6,240579.06
0.0,1.0,0.0,1.0,240579.56,0.5,240579.56
1.0,1.0,0.0,1.0,240580.17,0.608,240580.17
0.0,1.0,0.0,1.0,240580.67,0.504,240580.67
1.0,1.0,0.0,1.0,240581.28,0.612,240581.28
0.0,1.0,0.0,1.0,240581.78,0.5,240581.78
1.0,1.0,0.0,1.0,240582.42,0.632,240582.42
0.0,1.0,0.0,1.0,240582.9,0.492,240582.9
1.0,1.0,0.0,1.0,240583.53,0.616,240583.53
0.0,1.0,0.0,1.0,240584.03,0.496,240584.03
1.0,1.0,0.0,1.0,240584.64,0.624,240584.64
0.0,1.0,0.0,1.0,240585.14,0.5,240585.14
1.0,1.0,0.0,1.0,240585.78,0.636,240585.78
0.0,1.0,0.0,1.0,240586.27,0.48,240586.27
1.0,1.0,0.0,1.0,240586.9,0.64,240586.9
0.0,1.0,0.0,1.0,240587.4,0.504,240587.4
1.0,1.0,0.0,1.0,240588.03,0.628,240588.03
0.0,1.0,0.0,1.0,240588.53,0.5,240588.53
1.0,1.0,0.0,1.0,240589.16,0.62,240589.16
0.0,1.0,0.0,1.0,240589.66,0.508,240589.66
1.0,1.0,0.0,1.0,240752.47,162.808,240752.47
MARK 012
1.0,1.0,0.0,1.0,240754.62,2.152,240754.62
0.0,1.0,0.0,1.0,240755.08,0.46,240755.08
1.0,1.0,0.0,1.0,240755.69,0.6,240755.69
0.0,1.0,0.0,1.0,240756.16,0.48,240756.16
1.0,1.0,0.0,1.0,240756.75,0.592,240756.75
0.0,1.0,0.0,1.0,240757.23,0.476,240757.23
1.0,1.0,0.0,1.0,240757.83,0.6,240757.83
0.0,1.0,0.0,1.0,240758.3,0.464,240758.3
1.0,1.0,0.0,1.0,240758.89,0.588,240758.89
0.0,1.0,0.0,1.0,240759.36,0.468,240759.36
1.0,1.0,0.0,1.0,240759.95,0.596,240759.95
0.0,1.0,0.0,1.0,240760.42,0.476,240760.42
1.0,1.0,0.0,1.0,240761.02,0.584,240761.02
0.0,1.0,0.0,1.0,240761.48,0.48,240761.48
1.0,1.0,0.0,1.0,240762.08,0.592,240762.08
0.0,1.0,0.0,1.0,240762.55,0.472,240762.55
0.0,0.0,1.0,1.0,240762.58,0.028,240762.58
1.0,0.0,0.0,1.0,240763.14,0.56,240763.14
0.0,0.0,0.0,1.0,240763.61,0.464,240763.61
1.0,0.0,0.0,1.0,240764.22,0.608,240764.22
0.0,0.0,0.0,1.0,240764.67,0.456,240764.67
1.0,0.0,0.0,1.0,240765.25,0.58,240765.25
0.0,0.0,0.0,1.0,240765.72,0.476,240765.72
1.0,0.0,0.0,1.0,240766.31,0.592,240766.31
0.0,0.0,0.0,1.0,240766.78,0.46,240766.78
1.0,0.0,0.0,1.0,240767.38,0.596,240767.38
0.0,0.0,0.0,1.0,240767.84,0.472,240767.84
1.0,0.0,0.0,1.0,240768.44,0.592,240768.44
0.0,0.0,0.0,1.0,240768.89,0.456,240768.89
1.0,0.0,0.0,1.0,240769.48,0.6,240769.48
0.0,0.0,0.0,1.0,240769.95,0.456,240769.95
1.0,0.0,0.0,1.0,240770.55,0.596,240770.55
0.0,0.0,0.0,1.0,240771.0,0.46,240771.0
1.0,0.0,0.0,1.0,240771.6,0.596,240771.6
0.0,0.0,0.0,1.0,240772.06,0.456,240772.06
1.0,0.0,0.0,1.0,240772.67,0.612,240772.67
0.0,0.0,0.0,1.0,240773.11,0.444,240773.11
1.0,0.0,0.0,1.0,240773.72,0.604,240773.72
0.0,0.0,0.0,1.0,240774.19,0.464,240774.19
1.0,0.0,0.0,1.0,240774.77,0.588,240774.77
0.0,0.0,0.0,1.0,240775.22,0.448,240775.22
1.0,0.0,0.0,1.0,240775.83,0.616,240775.83
0.0,0.0,0.0,1.0,240776.3,0.46,240776.3
0.0,1.0,1.0,1.0,240776.52,0.224,240776.52
1.0,1.0,0.0,1.0,240776.88,0.356,240776.88
0.0,1.0,0.0,1.0,240777.34,0.472,240777.34
1.0,1.0,0.0,1.0,240777.95,0.608,240777.95
0.0,1.0,0.0,1.0,240778.4,0.456,240778.4
1.0,1.0,0.0,1.0,240779.0,0.596,240779.0
0.0,1.0,0.0,1.0,240779.47,0.472,240779.47
1.0,1.0,0.0,1.0,240780.08,0.608,240780.08
0.0,1.0,0.0,1.0,240780.55,0.46,240780.55
1.0,1.0,0.0,1.0,240781.14,0.604,240781.14
0.0,1.0,0.0,1.0,240781.61,0.46,240781.61
1.0,1.0,0.0,1.0,240782.2,0.6,240782.2
0.0,1.0,0.0,1.0,240782.67,0.46,240782.67
1.0,1.0,0.0,1.0,240783.28,0.612,240783.28
0.0,1.0,0.0,1.0,240783.73,0.456,240783.73
1.0,1.0,0.0,1.0,240784.34,0.608,240784.34
0.0,1.0,0.0,1.0,240784.81,0.472,240784.81
1.0,1.0,0.0,1.0,240785.4,0.596,240785.4
0.0,1.0,0.0,1.0,240785.89,0.476,240785.89
1.0,1.0,0.0,1.0,240786.48,0.6,240786.48
0.0,1.0,0.0,1.0,240788.83,2.336,240788.83
1.0,1.0,0.0,1.0,240789.7,0.872,240789.7
0.0,1.0,0.0,1.0,240790.16,0.468,240790.16
1.0,1.0,0.0,1.0,240790.77,0.6,240790.77
0.0,1.0,0.0,1.0,240791.25,0.488,240791.25
1.0,1.0,0.0,1.0,240791.84,0.588,240791.84
0.0,1.0,0.0,1.0,240792.31,0.48,240792.31
1.0,1.0,0.0,1.0,240792.92,0.604,240792.92
0.0,1.0,0.0,1.0,240793.4,0.484,240793.4
1.0,1.0,0.0,1.0,240794.02,0.6,240794.02
0.0,1.0,0.0,1.0,240794.48,0.484,240794.48
1.0,1.0,0.0,1.0,240795.08,0.592,240795.08
0.0,1.0,0.0,1.0,240795.58,0.492,240795.58
1.0,1.0,0.0,1.0,240796.17,0.596,240796.17
0.0,1.0,0.0,1.0,240796.66,0.492,240796.66
1.0,1.0,0.0,1.0,240797.27,0.6,240797.27
0.0,1.0,0.0,1.0,240797.75,0.48,240797.75
1.0,1.0,0.0,1.0,240798.34,0.604,240798.34
0.0,1.0,0.0,1.0,240798.83,0.48,240798.83
1.0,1.0,0.0,1.0,240799.44,0.612,240799.44
0.0,1.0,0.0,1.0,240799.9,0.472,240799.9
1.0,1.0,0.0,1.0,240800.55,0.632,240800.55
0.0,1.0,0.0,1.0,240801.02,0.472,240801.02
1.0,1.0,0.0,1.0,240801.62,0.608,240801.62
0.0,1.0,0.0,1.0,240802.11,0.488,240802.11
1.0,1.0,0.0,1.0,240802.72,0.604,240802.72
0.0,1.0,0.0,1.0,240803.2,0.488,240803.2
1.0,1.0,0.0,1.0,240803.8,0.6,240803.8
0.0,1.0,0.0,1.0,240804.3,0.5,240804.3
1.0,1.0,0.0,1.0,240804.9,0.608,240804.9
0.0,1.0,0.0,1.0,240805.4,0.488,240805.4
1.0,1.0,0.0,1.0,240806.0,0.604,240806.0
0.0,1.0,0.0,1.0,240806.48,0.488,240806.48
1.0,1.0,0.0,1.0,240807.11,0.62,240807.11
0.0,1.0,0.0,1.0,240807.6,0.48,240807.6
1.0,1.0,0.0,1.0,240808.2,0.616,240808.2
0.0,1.0,0.0,1.0,240808.69,0.484,240808.69
1.0,1.0,0.0,1.0,240809.31,0.624,240809.31
0.0,1.0,0.0,1.0,240809.8,0.488,240809.8
1.0,1.0,0.0,1.0,240810.4,0.604,240810.4
0.0,1.0,0.0,1.0,240810.9,0.504,240810.9
1.0,1.0,0.0,1.0,240811.53,0.616,240811.53
0.0,1.0,0.0,1.0,240812.02,0.48,240812.02
1.0,1.0,0.0,1.0,240812.64,0.632,240812.64
0.0,1.0,0.0,1.0,240813.12,0.488,240813.12
1.0,1.0,0.0,1.0,240813.75,0.628,240813.75
0.0,1.0,0.0,1.0,240814.23,0.476,240814.23
1.0,1.0,0.0,1.0,240814.88,0.648,240814.88
0.0,1.0,0.0,1.0,240815.36,0.484,240815.36
1.0,1.0,0.0,1.0,240816.0,0.64,240816.0
0.0,1.0,0.0,1.0,240816.47,0.472,240816.47
1.0,1.0,0.0,1.0,240817.11,0.632,240817.11
0.0,1.0,0.0,1.0,240817.6,0.488,240817.6
1.0,1.0,0.0,1.0,240818.22,0.62,240818.22
0.0,1.0,0.0,1.0,240818.7,0.492,240818.7
1.0,1.0,0.0,1.0,240819.34,0.636,240819.34
0.0,1.0,0.0,1.0,240819.81,0.476,240819.81
1.0,1.0,0.0,1.0,240820.45,0.628,240820.45
0.0,1.0,0.0,1.0,240820.94,0.488,240820.94
1.0,1.0,0.0,1.0,240821.55,0.616,240821.55
0.0,1.0,0.0,1.0,240822.05,0.488,240822.05
1.0,1.0,0.0,1.0,240822.66,0.624,240822.66
0.0,1.0,0.0,1.0,240823.16,0.488,240823.16
1.0,1.0,0.0,1.0,240994.25,171.096,240994.25
MARK 013
0.0,1.0,0.0,1.0,240994.72,0.464,240994.72
1.0,1.0,0.0,1.0,240995.28,0.572,240995.28
0.0,1.0,0.0,1.0,240995.78,0.492,240995.78
1.0,1.0,0.0,1.0,240996.36,0.588,240996.36
0.0,1.0,0.0,1.0,240996.84,0.476,240996.84
1.0,1.0,0.0,1.0,240997.4,0.572,240997.4
0.0,1.0,0.0,1.0,240997.89,0.484,240997.89
1.0,1.0,0.0,1.0,240998.47,0.576,240998.47
0.0,1.0,0.0,1.0,240998.94,0.464,240998.94
1.0,1.0,0.0,1.0,240999.53,0.588,240999.53
0.0,1.0,0.0,1.0,241000.0,0.48,241000.0
1.0,1.0,0.0,1.0,241000.58,0.58,241000.58
0.0,1.0,0.0,1.0,241001.06,0.472,241001.06
1.0,1.0,0.0,1.0,241001.64,0.584,241001.64
0.0,1.0,0.0,1.0,241002.12,0.48,241002.12
1.0,1.0,0.0,1.0,241002.67,0.556,241002.67
0.0,1.0,0.0,1.0,241003.16,0.484,241003.16
1.0,1.0,0.0,1.0,241003.75,0.592,241003.75
0.0,1.0,0.0,1.0,241004.23,0.488,241004.23
1.0,1.0,0.0,1.0,241004.81,0.568,241004.81
0.0,1.0,0.0,1.0,241005.28,0.476,241005.28
1.0,1.0,0.0,1.0,241005.88,0.596,241005.88
0.0,1.0,0.0,1.0,241006.36,0.472,241006.36
1.0,1.0,0.0,1.0,241006.94,0.584,241006.94
0.0,1.0,0.0,1.0,241007.4,0.476,241007.4
1.0,1.0,0.0,1.0,241008.0,0.588,241008.0
0.0,1.0,0.0,1.0,241008.47,0.476,241008.47
1.0,1.0,0.0,1.0,241009.06,0.58,241009.06
0.0,1.0,0.0,1.0,241009.55,0.492,241009.55
1.0,1.0,0.0,1.0,241010.14,0.592,241010.14
0.0,1.0,0.0,1.0,241010.61,0.464,241010.61
1.0,1.0,0.0,1.0,241011.2,0.6,241011.2
0.0,1.0,0.0,1.0,241011.67,0.468,241011.67
1.0,1.0,0.0,1.0,241012.28,0.604,241012.28
0.0,1.0,0.0,1.0,241012.75,0.468,241012.75
1.0,1.0,0.0,1.0,241013.34,0.592,241013.34
0.0,1.0,0.0,1.0,241013.81,0.48,241013.81
1.0,1.0,0.0,1.0,241014.39,0.572,241014.39
0.0,1.0,0.0,1.0,241014.88,0.484,241014.88
1.0,1.0,0.0,1.0,241015.45,0.584,241015.45
0.0,1.0,0.0,1.0,241015.94,0.48,241015.94
1.0,1.0,0.0,1.0,241016.53,0.596,241016.53
0.0,1.0,0.0,1.0,241017.0,0.472,241017.0
1.0,1.0,0.0,1.0,241017.6,0.588,241017.6
0.0,1.0,0.0,1.0,241018.06,0.468,241018.06
1.0,1.0,0.0,1.0,241018.64,0.588,241018.64
0.0,1.0,0.0,1.0,241019.12,0.476,241019.12
1.0,1.0,0.0,1.0,241019.72,0.596,241019.72
0.0,1.0,0.0,1.0,241020.19,0.472,241020.19
1.0,1.0,0.0,1.0,241020.77,0.58,241020.77
0.0,1.0,0.0,1.0,241021.27,0.488,241021.27
1.0,1.0,0.0,1.0,241021.86,0.596,241021.86
0.0,1.0,0.0,1.0,241022.31,0.464,241022.31
0.0,0.0,1.0,1.0,241022.36,0.032,241022.36
1.0,0.0,0.0,1.0,241022.92,0.568,241022.92
0.0,0.0,0.0,1.0,241023.39,0.464,241023.39
1.0,0.0,0.0,1.0,241023.97,0.584,241023.97
0.0,0.0,0.0,1.0,241024.44,0.472,241024.44
1.0,0.0,0.0,1.0,241025.05,0.612,241025.05
0.0,0.0,0.0,1.0,241025.52,0.456,241025.52
1.0,0.0,0.0,1.0,241026.11,0.6,241026.11
0.0,0.0,0.0,1.0,241026.58,0.464,241026.58
1.0,0.0,0.0,1.0,241027.19,0.608,241027.19
0.0,0.0,0.0,1.0,241027.64,0.456,241027.64
1.0,0.0,0.0,1.0,241028.23,0.604,241028.23
0.0,0.0,0.0,1.0,241028.7,0.464,241028.7
1.0,0.0,0.0,1.0,241029.28,0.58,241029.28
0.0,0.0,0.0,1.0,241029.75,0.468,241029.75
1.0,0.0,0.0,1.0,241030.36,0.6,241030.36
0.0,0.0,0.0,1.0,241030.81,0.456,241030.81
1.0,0.0,0.0,1.0,241031.42,0.616,241031.42
0.0,0.0,0.0,1.0,241031.88,0.444,241031.88
1.0,0.0,0.0,1.0,241032.45,0.592,241032.45
0.0,0.0,0.0,1.0,241032.94,0.476,241032.94
1.0,0.0,0.0,1.0,241033.53,0.588,241033.53
0.0,0.0,0.0,1.0,241034.02,0.484,241034.02
1.0,0.0,0.0,1.0,241034.58,0.572,241034.58
0.0,0.0,0.0,1.0,241035.06,0.48,241035.06
1.0,1.0,1.0,1.0,241035.61,0.552,241035.61
1.0,1.0,0.0,1.0,241035.67,0.06,241035.67
0.0,1.0,0.0,1.0,241036.12,0.46,241036.12
1.0,1.0,0.0,1.0,241036.72,0.58,241036.72
0.0,1.0,0.0,1.0,241037.19,0.476,241037.19
1.0,1.0,0.0,1.0,241037.8,0.604,241037.8
0.0,1.0,0.0,1.0,241038.25,0.464,241038.25
1.0,1.0,0.0,1.0,241038.86,0.604,241038.86
0.0,1.0,0.0,1.0,241039.31,0.46,241039.31
1.0,1.0,0.0,1.0,241039.94,0.612,241039.94
0.0,1.0,0.0,1.0,241040.4,0.468,241040.4
1.0,1.0,0.0,1.0,241041.02,0.608,241041.02
0.0,1.0,0.0,1.0,241041.47,0.468,241041.47
1.0,1.0,0.0,1.0,241042.1,0.612,241042.1
0.0,1.0,0.0,1.0,241042.55,0.464,241042.55
1.0,1.0,0.0,1.0,241043.16,0.612,241043.16
0.0,1.0,0.0,1.0,241043.61,0.452,241043.61
1.0,1.0,0.0,1.0,241044.22,0.608,241044.22
0.0,1.0,0.0,1.0,241044.69,0.468,241044.69
1.0,1.0,0.0,1.0,241045.3,0.604,241045.3
0.0,1.0,0.0,1.0,241045.77,0.468,241045.77
1.0,1.0,0.0,1.0,241046.39,0.624,241046.39
0.0,1.0,0.0,1.0,241048.78,2.388,241048.78
1.0,1.0,0.0,1.0,241049.6,0.824,241049.6
0.0,1.0,0.0,1.0,241050.06,0.464,241050.06
1.0,1.0,0.0,1.0,241050.67,0.608,241050.67
0.0,1.0,0.0,1.0,241051.14,0.468,241051.14
1.0,1.0,0.0,1.0,241051.73,0.6,241051.73
0.0,1.0,0.0,1.0,241052.22,0.48,241052.22
1.0,1.0,0.0,1.0,241052.81,0.596,241052.81
0.0,1.0,0.0,1.0,241053.3,0.476,241053.3
1.0,1.0,0.0,1.0,241053.9,0.612,241053.9
0.0,1.0,0.0,1.0,241054.38,0.476,241054.38
1.0,1.0,0.0,1.0,241054.97,0.592,241054.97
0.0,1.0,0.0,1.0,241055.45,0.484,241055.45
1.0,1.0,0.0,1.0,241056.05,0.596,241056.05
0.0,1.0,0.0,1.0,241056.53,0.472,241056.53
1.0,1.0,0.0,1.0,241057.12,0.596,241057.12
0.0,1.0,0.0,1.0,241057.61,0.484,241057.61
1.0,1.0,0.0,1.0,241058.2,0.6,241058.2
0.0,1.0,0.0,1.0,241058.69,0.484,241058.69
1.0,1.0,0.0,1.0,241059.27,0.58,241059.27
0.0,1.0,0.0,1.0,241059.75,0.488,241059.75
1.0,1.0,0.0,1.0,241060.36,0.6,241060.36
0.0,1.0,0.0,1.0,241060.84,0.484,241060.84
1.0,1.0,0.0,1.0,241061.44,0.592,241061.44
0.0,1.0,0.0,1.0,241061.9,0.472,241061.9
1.0,1.0,0.0,1.0,241062.52,0.604,241062.52
0.0,1.0,0.0,1.0,241231.02,168.504,241231.02
MARK 014
0.0,1.0,0.0,1.0,241232.1,1.088,241232.1
1.0,1.0,0.0,1.0,241232.7,0.604,241232.7
0.0,1.0,0.0,1.0,241233.17,0.472,241233.17
1.0,1.0,0.0,1.0,241233.8,0.616,241233.8
0.0,1.0,0.0,1.0,241234.27,0.48,241234.27
1.0,1.0,0.0,1.0,241234.89,0.612,241234.89
0.0,1.0,0.0,1.0,241235.36,0.476,241235.36
1.0,1.0,0.0,1.0,241235.97,0.616,241235.97
0.0,1.0,0.0,1.0,241236.45,0.48,241236.45
1.0,1.0,0.0,1.0,241237.06,0.612,241237.06
0.0,1.0,0.0,1.0,241237.56,0.488,241237.56
1.0,1.0,0.0,1.0,241238.16,0.6,241238.16
0.0,1.0,0.0,1.0,241238.64,0.492,241238.64
1.0,1.0,0.0,1.0,241239.25,0.608,241239.25
0.0,1.0,0.0,1.0,241239.75,0.488,241239.75
1.0,1.0,0.0,1.0,241240.34,0.6,241240.34
0.0,1.0,0.0,1.0,241240.83,0.488,241240.83
1.0,1.0,0.0,1.0,241241.44,0.604,241241.44
0.0,1.0,0.0,1.0,241243.84,2.404,241243.84
1.0,1.0,0.0,1.0,241244.72,0.884,241244.72
0.0,1.0,0.0,1.0,241245.2,0.476,241245.2
1.0,1.0,0.0,1.0,241245.81,0.612,241245.81
0.0,1.0,0.0,1.0,241246.31,0.5,241246.31
1.0,1.0,0.0,1.0,241246.89,0.584,241246.89
0.0,1.0,0.0,1.0,241247.4,0.508,241247.4
1.0,1.0,0.0,1.0,241247.98,0.584,241247.98
0.0,1.0,0.0,1.0,241248.48,0.5,241248.48
1.0,1.0,0.0,1.0,241249.1,0.6,241249.1
0.0,1.0,0.0,1.0,241249.6,0.512,241249.6
1.0,1.0,0.0,1.0,241250.17,0.576,241250.17
0.0,1.0,0.0,1.0,241250.7,0.524,241250.7
1.0,1.0,0.0,1.0,241251.3,0.592,241251.3
0.0,1.0,0.0,1.0,241251.8,0.5,241251.8
1.0,1.0,0.0,1.0,241252.39,0.6,241252.39
0.0,1.0,0.0,1.0,241252.89,0.492,241252.89
1.0,1.0,0.0,1.0,241253.48,0.604,241253.48
0.0,1.0,0.0,1.0,241253.98,0.492,241253.98
1.0,1.0,0.0,1.0,241254.6,0.612,241254.6
0.0,1.0,0.0,1.0,241255.08,0.492,241255.08
1.0,1.0,0.0,1.0,241255.69,0.6,241255.69
0.0,1.0,0.0,1.0,241256.17,0.492,241256.17
1.0,1.0,0.0,1.0,241256.78,0.604,241256.78
0.0,1.0,0.0,1.0,241257.3,0.516,241257.3
1.0,1.0,0.0,1.0,241257.89,0.592,241257.89
0.0,1.0,0.0,1.0,241258.38,0.492,241258.38
1.0,1.0,0.0,1.0,241258.98,0.612,241258.98
0.0,1.0,0.0,1.0,241259.48,0.5,241259.48
1.0,1.0,0.0,1.0,241260.08,0.584,241260.08
0.0,1.0,0.0,1.0,241260.58,0.5,241260.58
1.0,1.0,0.0,1.0,241261.17,0.592,241261.17
0.0,1.0,0.0,1.0,241261.67,0.5,241261.67
1.0,1.0,0.0,1.0,241262.27,0.604,241262.27
0.0,1.0,0.0,1.0,241262.78,0.508,241262.78
1.0,1.0,0.0,1.0,241263.39,0.604,241263.39
0.0,1.0,0.0,1.0,241263.88,0.484,241263.88
1.0,1.0,0.0,1.0,241264.47,0.604,241264.47
0.0,1.0,0.0,1.0,241264.97,0.504,241264.97
1.0,1.0,0.0,1.0,241265.58,0.6,241265.58
0.0,1.0,0.0,1.0,241266.08,0.508,241266.08
1.0,1.0,0.0,1.0,241266.69,0.608,241266.69
0.0,1.0,0.0,1.0,241267.19,0.488,241267.19
1.0,1.0,0.0,1.0,241267.8,0.616,241267.8
0.0,1.0,0.0,1.0,241268.28,0.492,241268.28
1.0,1.0,0.0,1.0,241268.9,0.624,241268.9
0.0,1.0,0.0,1.0,241269.4,0.5,241269.4
1.0,1.0,0.0,1.0,241270.02,0.604,241270.02
0.0,1.0,0.0,1.0,241270.52,0.5,241270.52
1.0,1.0,0.0,1.0,241271.14,0.62,241271.14
0.0,1.0,0.0,1.0,241271.64,0.5,241271.64
1.0,1.0,0.0,1.0,241272.25,0.616,241272.25
0.0,1.0,0.0,1.0,241272.73,0.48,241272.73
1.0,1.0,0.0,1.0,241273.34,0.608,241273.34
0.0,1.0,0.0,1.0,241273.84,0.504,241273.84
1.0,1.0,0.0,1.0,241274.45,0.604,241274.45
0.0,1.0,0.0,1.0,241274.94,0.488,241274.94
1.0,1.0,0.0,1.0,241275.55,0.616,241275.55
0.0,1.0,0.0,1.0,241276.06,0.504,241276.06
1.0,1.0,0.0,1.0,241276.64,0.588,241276.64
0.0,1.0,0.0,1.0,241277.14,0.496,241277.14
1.0,1.0,0.0,1.0,241277.75,0.612,241277.75
0.0,1.0,0.0,1.0,241278.25,0.492,241278.25
1.0,1.0,0.0,1.0,241278.86,0.608,241278.86
0.0,1.0,0.0,1.0,241279.34,0.488,241279.34
1.0,1.0,0.0,1.0,241279.94,0.6,241279.94
0.0,1.0,0.0,1.0,241280.44,0.492,241280.44
1.0,1.0,0.0,1.0,241281.03,0.6,241281.03
0.0,1.0,0.0,1.0,241281.52,0.48,241281.52
1.0,1.0,0.0,1.0,241282.11,0.6,241282.11
0.0,1.0,0.0,1.0,241282.6,0.488,241282.6
0.0,0.0,1.0,1.0,241282.77,0.164,241282.77
1.0,0.0,0.0,1.0,241283.2,0.44,241283.2
0.0,0.0,0.0,1.0,241283.69,0.484,241283.69
1.0,0.0,0.0,1.0,241284.28,0.6,241284.28
0.0,0.0,0.0,1.0,241284.77,0.48,241284.77
1.0,0.0,0.0,1.0,241285.38,0.604,241285.38
0.0,0.0,0.0,1.0,241285.84,0.476,241285.84
1.0,0.0,0.0,1.0,241286.45,0.612,241286.45
0.0,0.0,0.0,1.0,241286.94,0.476,241286.94
1.0,0.0,0.0,1.0,241287.53,0.596,241287.53
0.0,0.0,0.0,1.0,241288.02,0.48,241288.02
1.0,0.0,0.0,1.0,241288.62,0.616,241288.62
0.0,0.0,0.0,1.0,241289.1,0.468,241289.1
1.0,0.0,0.0,1.0,241289.7,0.608,241289.7
0.0,0.0,0.0,1.0,241290.19,0.476,241290.19
1.0,0.0,0.0,1.0,241290.78,0.608,241290.78
0.0,0.0,0.0,1.0,241291.27,0.472,241291.27
1.0,0.0,0.0,1.0,241291.88,0.612,241291.88
0.0,0.0,0.0,1.0,241292.34,0.468,241292.34
1.0,0.0,0.0,1.0,241292.95,0.616,241292.95
0.0,0.0,0.0,1.0,241293.42,0.472,241293.42
1.0,0.0,0.0,1.0,241294.02,0.592,241294.02
0.0,0.0,0.0,1.0,241294.5,0.48,241294.5
1.0,0.0,0.0,1.0,241295.1,0.596,241295.1
0.0,0.0,0.0,1.0,241295.58,0.48,241295.58
1.0,0.0,0.0,1.0,241296.2,0.62,241296.2
1.0,1.0,1.0,1.0,241296.38,0.18,241296.38
0.0,1.0,0.0,1.0,241296.66,0.28,241296.66
1.0,1.0,0.0,1.0,241297.27,0.604,241297.27
0.0,1.0,0.0,1.0,241297.75,0.488,241297.75
1.0,1.0,0.0,1.0,241298.34,0.6,241298.34
0.0,1.0,0.0,1.0,241298.83,0.476,241298.83
1.0,1.0,0.0,1.0,241299.47,0.644,241299.47
0.0,1.0,0.0,1.0,241299.92,0.448,241299.92
1.0,1.0,0.0,1.0,241300.55,0.636,241300.55
0.0,1.0,0.0,1.0,241301.02,0.468,241301.02
1.0,1.0,0.0,1.0,241301.66,0.632,241301.66
0.0,1.0,0.0,1.0,241467.48,165.836,241467.48
MARK 015
1.0,1.0,0.0,1.0,241469.75,2.264,241469.75
0.0,1.0,0.0,1.0,241470.23,0.48,241470.23
1.0,1.0,0.0,1.0,241470.88,0.64,241470.88
0.0,1.0,0.0,1.0,241471.36,0.484,241471.36
1.0,1.0,0.0,1.0,241471.97,0.612,241471.97
0.0,1.0,0.0,1.0,241472.47,0.5,241472.47
1.0,1.0,0.0,1.0,241473.1,0.62,241473.1
0.0,1.0,0.0,1.0,241473.58,0.488,241473.58
1.0,1.0,0.0,1.0,241474.2,0.624,241474.2
0.0,1.0,0.0,1.0,241474.69,0.484,241474.69
1.0,1.0,0.0,1.0,241475.3,0.616,241475.3
0.0,1.0,0.0,1.0,241475.78,0.488,241475.78
1.0,1.0,0.0,1.0,241476.39,0.604,241476.39
0.0,1.0,0.0,1.0,241476.89,0.496,241476.89
1.0,1.0,0.0,1.0,241477.5,0.608,241477.5
0.0,1.0,0.0,1.0,241477.97,0.472,241477.97
1.0,1.0,0.0,1.0,241478.6,0.62,241478.6
0.0,1.0,0.0,1.0,241479.06,0.468,241479.06
1.0,1.0,0.0,1.0,241479.67,0.612,241479.67
0.0,1.0,0.0,1.0,241480.14,0.48,241480.14
1.0,1.0,0.0,1.0,241480.77,0.612,241480.77
0.0,1.0,0.0,1.0,241481.25,0.488,241481.25
1.0,1.0,0.0,1.0,241481.83,0.576,241481.83
0.0,1.0,0.0,1.0,241482.33,0.5,241482.33
1.0,1.0,0.0,1.0,241482.92,0.592,241482.92
0.0,1.0,0.0,1.0,241483.39,0.472,241483.39
1.0,1.0,0.0,1.0,241483.98,0.6,241483.98
0.0,1.0,0.0,1.0,241484.48,0.492,241484.48
1.0,1.0,0.0,1.0,241485.08,0.6,241485.08
0.0,1.0,0.0,1.0,241485.56,0.484,241485.56
1.0,1.0,0.0,1.0,241486.14,0.58,241486.14
0.0,1.0,0.0,1.0,241486.64,0.492,241486.64
1.0,1.0,0.0,1.0,241487.23,0.604,241487.23
0.0,1.0,0.0,1.0,241487.73,0.488,241487.73
1.0,1.0,0.0,1.0,241488.33,0.596,241488.33
0.0,1.0,0.0,1.0,241488.81,0.488,241488.81
1.0,1.0,0.0,1.0,241489.39,0.584,241489.39
0.0,1.0,0.0,1.0,241489.89,0.492,241489.89
1.0,1.0,0.0,1.0,241490.48,0.592,241490.48
0.0,1.0,0.0,1.0,241490.97,0.496,241490.97
1.0,1.0,0.0,1.0,241491.56,0.584,241491.56
0.0,1.0,0.0,1.0,241492.05,0.484,241492.05
1.0,1.0,0.0,1.0,241492.64,0.604,241492.64
0.0,1.0,0.0,1.0,241493.12,0.484,241493.12
1.0,1.0,0.0,1.0,241493.75,0.616,241493.75
0.0,1.0,0.0,1.0,241494.23,0.484,241494.23
1.0,1.0,0.0,1.0,241494.84,0.612,241494.84
0.0,1.0,0.0,1.0,241495.31,0.468,241495.31
1.0,1.0,0.0,1.0,241495.92,0.608,241495.92
0.0,1.0,0.0,1.0,241496.4,0.484,241496.4
1.0,1.0,0.0,1.0,241497.02,0.616,241497.02
0.0,1.0,0.0,1.0,241497.5,0.48,241497.5
1.0,1.0,0.0,1.0,241498.12,0.628,241498.12
0.0,1.0,0.0,1.0,241498.61,0.476,241498.61
1.0,1.0,0.0,1.0,241499.22,0.62,241499.22
0.0,1.0,0.0,1.0,241499.7,0.476,241499.7
