#Firmware: Speeduino 2022.04-dev
ToothTime,Time
uS,uS
1040.0,1181844.0
1052.0,1182896.0
1068.0,1183964.0
1012.0,1184976.0
1072.0,1186048.0
1032.0,1187080.0
1032.0,1188112.0
1032.0,1189144.0
1036.0,1190180.0
1036.0,1191216.0
1024.0,1192240.0
1040.0,1193280.0
1008.0,1194288.0
1024.0,1195312.0
1028.0,1196340.0
1024.0,1197364.0
1012.0,1198376.0
1028.0,1199404.0
1024.0,1200428.0
1020.0,1201448.0
1024.0,1202472.0
1040.0,1203512.0
1020.0,1204532.0
1020.0,1205552.0
1028.0,1206580.0
1020.0,1207600.0
1020.0,1208620.0
1040.0,1209660.0
1032.0,1210692.0
1020.0,1211712.0
1048.0,1212760.0
1024.0,1213784.0
1040.0,1214824.0
3072.0,1217896.0
1020.0,1218916.0
1016.0,1219932.0
1004.0,1220936.0
1012.0,1221948.0
1032.0,1222980.0
MARK 048
980.0,1223960.0
988.0,1224948.0
980.0,1225928.0
1004.0,1226932.0
988.0,1227920.0
1000.0,1228920.0
984.0,1229904.0
2960.0,1232864.0
1000.0,1233864.0
1000.0,1234864.0
984.0,1235848.0
1016.0,1236864.0
1000.0,1237864.0
1012.0,1238876.0
1004.0,1239880.0
1024.0,1240904.0
1016.0,1241920.0
1000.0,1242920.0
1016.0,1243936.0
1012.0,1244948.0
1012.0,1245960.0
1020.0,1246980.0
1016.0,1247996.0
1016.0,1249012.0
1012.0,1250024.0
1028.0,1251052.0
1012.0,1252064.0
1036.0,1253100.0
1020.0,1254120.0
1040.0,1255160.0
1020.0,1256180.0
1028.0,1257208.0
1036.0,1258244.0
1020.0,1259264.0
1028.0,1260292.0
1008.0,1261300.0
1048.0,1262348.0
1020.0,1263368.0
1008.0,1264376.0
1024.0,1265400.0
1012.0,1266412.0
1020.0,1267432.0
1020.0,1268452.0
1020.0,1269472.0
1016.0,1270488.0
1016.0,1271504.0
992.0,1272496.0
1012.0,1273508.0
1020.0,1274528.0
1000.0,1275528.0
1016.0,1276544.0
1004.0,1277548.0
1028.0,1278576.0
1008.0,1279584.0
1004.0,1280588.0
1004.0,1281592.0
1016.0,1282608.0
1020.0,1283628.0
1016.0,1284644.0
1012.0,1285656.0
1020.0,1286676.0
1004.0,1287680.0
1028.0,1288708.0
1016.0,1289724.0
1020.0,1290744.0
3032.0,1293776.0
1016.0,1294792.0
1016.0,1295808.0
1016.0,1296824.0
1020.0,1297844.0
1004.0,1298848.0
1016.0,1299864.0
1000.0,1300864.0
1020.0,1301884.0
992.0,1302876.0
1008.0,1303884.0
1000.0,1304884.0
1004.0,1305888.0
996.0,1306884.0
1012.0,1307896.0
1000.0,1308896.0
992.0,1309888.0
996.0,1310884.0
996.0,1311880.0
992.0,1312872.0
1016.0,1313888.0
1000.0,1314888.0
1008.0,1315896.0
1004.0,1316900.0
1008.0,1317908.0
1012.0,1318920.0
1008.0,1319928.0
1016.0,1320944.0
988.0,1321932.0
1008.0,1322940.0
1016.0,1323956.0
1012.0,1324968.0
1012.0,1325980.0
1008.0,1326988.0
1008.0,1327996.0
1008.0,1329004.0
1024.0,1330028.0
1004.0,1331032.0
1020.0,1332052.0
1012.0,1333064.0
1004.0,1334068.0
1020.0,1335088.0
1016.0,1336104.0
980.0,1337084.0
1032.0,1338116.0
1008.0,1339124.0
988.0,1340112.0
1004.0,1341116.0
1024.0,1342140.0
1004.0,1343144.0
1020.0,1344164.0
1048.0,1345212.0
984.0,1346196.0
1044.0,1347240.0
1004.0,1348244.0
1024.0,1349268.0
1016.0,1350284.0
1032.0,1351316.0
3048.0,1354364.0
1004.0,1355368.0
1036.0,1356404.0
1016.0,1357420.0
MARK 049
1024.0,1358444.0
1020.0,1359464.0
1028.0,1360492.0
1008.0,1361500.0
1036.0,1362536.0
1024.0,1363560.0
1016.0,1364576.0
3064.0,1367640.0
1012.0,1368652.0
1008.0,1369660.0
1020.0,1370680.0
1004.0,1371684.0
1012.0,1372696.0
1024.0,1373720.0
1008.0,1374728.0
1004.0,1375732.0
1012.0,1376744.0
1008.0,1377752.0
992.0,1378744.0
1020.0,1379764.0
996.0,1380760.0
1012.0,1381772.0
1000.0,1382772.0
992.0,1383764.0
988.0,1384752.0
1020.0,1385772.0
1004.0,1386776.0
1004.0,1387780.0
1004.0,1388784.0
1016.0,1389800.0
1008.0,1390808.0
1020.0,1391828.0
1008.0,1392836.0
1016.0,1393852.0
1000.0,1394852.0
1008.0,1395860.0
1016.0,1396876.0
1024.0,1397900.0
1004.0,1398904.0
1024.0,1399928.0
1012.0,1400940.0
1024.0,1401964.0
1032.0,1402996.0
1012.0,1404008.0
1016.0,1405024.0
1044.0,1406068.0
1012.0,1407080.0
1028.0,1408108.0
1032.0,1409140.0
1016.0,1410156.0
1028.0,1411184.0
1032.0,1412216.0
1028.0,1413244.0
1004.0,1414248.0
1044.0,1415292.0
1004.0,1416296.0
1036.0,1417332.0
1048.0,1418380.0
1024.0,1419404.0
1040.0,1420444.0
1020.0,1421464.0
1052.0,1422516.0
1024.0,1423540.0
1036.0,1424576.0
1040.0,1425616.0
3096.0,1428712.0
1052.0,1429764.0
1036.0,1430800.0
1048.0,1431848.0
1048.0,1432896.0
1056.0,1433952.0
1044.0,1434996.0
1052.0,1436048.0
1056.0,1437104.0
1048.0,1438152.0
1052.0,1439204.0
1064.0,1440268.0
1060.0,1441328.0
1056.0,1442384.0
1048.0,1443432.0
1060.0,1444492.0
1064.0,1445556.0
1056.0,1446612.0
1068.0,1447680.0
1064.0,1448744.0
1068.0,1449812.0
1052.0,1450864.0
1072.0,1451936.0
1072.0,1453008.0
1084.0,1454092.0
1048.0,1455140.0
1076.0,1456216.0
1064.0,1457280.0
1072.0,1458352.0
1052.0,1459404.0
1060.0,1460464.0
1052.0,1461516.0
1036.0,1462552.0
1060.0,1463612.0
1040.0,1464652.0
1040.0,1465692.0
1060.0,1466752.0
1032.0,1467784.0
1024.0,1468808.0
1048.0,1469856.0
1032.0,1470888.0
1048.0,1471936.0
1028.0,1472964.0
1028.0,1473992.0
1028.0,1475020.0
1048.0,1476068.0
1060.0,1477128.0
1024.0,1478152.0
1056.0,1479208.0
1024.0,1480232.0
1056.0,1481288.0
1040.0,1482328.0
1048.0,1483376.0
1044.0,1484420.0
1044.0,1485464.0
1052.0,1486516.0
1052.0,1487568.0
1036.0,1488604.0
3140.0,1491744.0
1048.0,1492792.0
1040.0,1493832.0
1040.0,1494872.0
MARK 050
1024.0,1495896.0
1040.0,1496936.0
1024.0,1497960.0
1028.0,1498988.0
1028.0,1500016.0
1020.0,1501036.0
1052.0,1502088.0
3084.0,1505172.0
1036.0,1506208.0
1040.0,1507248.0
1040.0,1508288.0
1056.0,1509344.0
1032.0,1510376.0
1068.0,1511444.0
1048.0,1512492.0
1056.0,1513548.0
1052.0,1514600.0
1064.0,1515664.0
1060.0,1516724.0
1056.0,1517780.0
1048.0,1518828.0
1080.0,1519908.0
1052.0,1520960.0
1068.0,1522028.0
1056.0,1523084.0
1056.0,1524140.0
1076.0,1525216.0
1068.0,1526284.0
1088.0,1527372.0
1076.0,1528448.0
1064.0,1529512.0
1076.0,1530588.0
1076.0,1531664.0
1076.0,1532740.0
1072.0,1533812.0
1048.0,1534860.0
1060.0,1535920.0
1072.0,1536992.0
1056.0,1538048.0
1060.0,1539108.0
1052.0,1540160.0
1040.0,1541200.0
1052.0,1542252.0
1064.0,1543316.0
1028.0,1544344.0
1052.0,1545396.0
1044.0,1546440.0
1036.0,1547476.0
1048.0,1548524.0
1052.0,1549576.0
1044.0,1550620.0
1052.0,1551672.0
1020.0,1552692.0
1064.0,1553756.0
1048.0,1554804.0
1020.0,1555824.0
1068.0,1556892.0
1056.0,1557948.0
1052.0,1559000.0
1056.0,1560056.0
1044.0,1561100.0
1056.0,1562156.0
1048.0,1563204.0
1060.0,1564264.0
1048.0,1565312.0
3148.0,1568460.0
1048.0,1569508.0
1028.0,1570536.0
1036.0,1571572.0
1052.0,1572624.0
1036.0,1573660.0
1032.0,1574692.0
1020.0,1575712.0
1044.0,1576756.0
1028.0,1577784.0
1032.0,1578816.0
1020.0,1579836.0
1048.0,1580884.0
1008.0,1581892.0
1036.0,1582928.0
1024.0,1583952.0
1012.0,1584964.0
1040.0,1586004.0
1024.0,1587028.0
1024.0,1588052.0
1044.0,1589096.0
1024.0,1590120.0
1036.0,1591156.0
1044.0,1592200.0
1032.0,1593232.0
1040.0,1594272.0
1040.0,1595312.0
1028.0,1596340.0
1016.0,1597356.0
1028.0,1598384.0
1024.0,1599408.0
1028.0,1600436.0
1020.0,1601456.0
1024.0,1602480.0
1012.0,1603492.0
1008.0,1604500.0
1020.0,1605520.0
1008.0,1606528.0
1008.0,1607536.0
1004.0,1608540.0
1020.0,1609560.0
1008.0,1610568.0
1016.0,1611584.0
984.0,1612568.0
1032.0,1613600.0
976.0,1614576.0
1016.0,1615592.0
988.0,1616580.0
1020.0,1617600.0
996.0,1618596.0
1016.0,1619612.0
1044.0,1620656.0
992.0,1621648.0
1028.0,1622676.0
1016.0,1623692.0
1004.0,1624696.0
1020.0,1625716.0
1024.0,1626740.0
3036.0,1629776.0
1016.0,1630792.0
1020.0,1631812.0
1040.0,1632852.0
MARK 051
1024.0,1633876.0
1020.0,1634896.0
1024.0,1635920.0
1012.0,1636932.0
1028.0,1637960.0
1016.0,1638976.0
1016.0,1639992.0
3052.0,1643044.0
1008.0,1644052.0
1004.0,1645056.0
988.0,1646044.0
1024.0,1647068.0
1004.0,1648072.0
992.0,1649064.0
1004.0,1650068.0
1000.0,1651068.0
1000.0,1652068.0
1004.0,1653072.0
988.0,1654060.0
1004.0,1655064.0
992.0,1656056.0
996.0,1657052.0
1004.0,1658056.0
980.0,1659036.0
988.0,1660024.0
1000.0,1661024.0
996.0,1662020.0
1020.0,1663040.0
992.0,1664032.0
1000.0,1665032.0
1004.0,1666036.0
1012.0,1667048.0
1004.0,1668052.0
1000.0,1669052.0
1004.0,1670056.0
996.0,1671052.0
1008.0,1672060.0
1016.0,1673076.0
992.0,1674068.0
1004.0,1675072.0
1008.0,1676080.0
1000.0,1677080.0
1016.0,1678096.0
1020.0,1679116.0
996.0,1680112.0
1000.0,1681112.0
1020.0,1682132.0
1008.0,1683140.0
988.0,1684128.0
1028.0,1685156.0
996.0,1686152.0
992.0,1687144.0
1012.0,1688156.0
1004.0,1689160.0
1004.0,1690164.0
1008.0,1691172.0
1008.0,1692180.0
1016.0,1693196.0
1028.0,1694224.0
988.0,1695212.0
1020.0,1696232.0
1024.0,1697256.0
1004.0,1698260.0
1020.0,1699280.0
1024.0,1700304.0
3024.0,1703328.0
1024.0,1704352.0
1012.0,1705364.0
1020.0,1706384.0
1024.0,1707408.0
1036.0,1708444.0
1016.0,1709460.0
1020.0,1710480.0
1028.0,1711508.0
1016.0,1712524.0
1032.0,1713556.0
1028.0,1714584.0
1032.0,1715616.0
1028.0,1716644.0
1024.0,1717668.0
1028.0,1718696.0
1028.0,1719724.0
1032.0,1720756.0
1028.0,1721784.0
1040.0,1722824.0
1028.0,1723852.0
1040.0,1724892.0
1036.0,1725928.0
1040.0,1726968.0
1040.0,1728008.0
1032.0,1729040.0
1048.0,1730088.0
1012.0,1731100.0
1040.0,1732140.0
1028.0,1733168.0
1024.0,1734192.0
1024.0,1735216.0
1032.0,1736248.0
1016.0,1737264.0
1032.0,1738296.0
1016.0,1739312.0
1008.0,1740320.0
1032.0,1741352.0
996.0,1742348.0
1024.0,1743372.0
1008.0,1744380.0
1012.0,1745392.0
1024.0,1746416.0
1008.0,1747424.0
1008.0,1748432.0
1012.0,1749444.0
1036.0,1750480.0
996.0,1751476.0
1036.0,1752512.0
1016.0,1753528.0
1020.0,1754548.0
1008.0,1755556.0
1048.0,1756604.0
1020.0,1757624.0
1020.0,1758644.0
1020.0,1759664.0
1020.0,1760684.0
1028.0,1761712.0
3044.0,1764756.0
1028.0,1765784.0
1008.0,1766792.0
1016.0,1767808.0
MARK 052
1008.0,1768816.0
3000.0,1771816.0
1012.0,1772828.0
984.0,1773812.0
1000.0,1774812.0
1016.0,1775828.0
968.0,1776796.0
1016.0,1777812.0
984.0,1778796.0
996.0,1779792.0
984.0,1780776.0
976.0,1781752.0
1012.0,1782764.0
996.0,1783760.0
968.0,1784728.0
1000.0,1785728.0
968.0,1786696.0
984.0,1787680.0
988.0,1788668.0
996.0,1789664.0
976.0,1790640.0
1004.0,1791644.0
984.0,1792628.0
992.0,1793620.0
992.0,1794612.0
1008.0,1795620.0
992.0,1796612.0
992.0,1797604.0
992.0,1798596.0
984.0,1799580.0
984.0,1800564.0
1016.0,1801580.0
984.0,1802564.0
1004.0,1803568.0
992.0,1804560.0
996.0,1805556.0
1004.0,1806560.0
1000.0,1807560.0
988.0,1808548.0
1004.0,1809552.0
976.0,1810528.0
1020.0,1811548.0
1000.0,1812548.0
1000.0,1813548.0
980.0,1814528.0
992.0,1815520.0
996.0,1816516.0
1000.0,1817516.0
984.0,1818500.0
988.0,1819488.0
1008.0,1820496.0
1004.0,1821500.0
1016.0,1822516.0
1004.0,1823520.0
1000.0,1824520.0
1000.0,1825520.0
1000.0,1826520.0
1012.0,1827532.0
1012.0,1828544.0
2996.0,1831540.0
1008.0,1832548.0
1008.0,1833556.0
1020.0,1834576.0
1008.0,1835584.0
1012.0,1836596.0
1024.0,1837620.0
1012.0,1838632.0
1028.0,1839660.0
1008.0,1840668.0
1024.0,1841692.0
1024.0,1842716.0
1020.0,1843736.0
1016.0,1844752.0
1032.0,1845784.0
1000.0,1846784.0
1032.0,1847816.0
1024.0,1848840.0
1016.0,1849856.0
1024.0,1850880.0
1036.0,1851916.0
1028.0,1852944.0
1032.0,1853976.0
1028.0,1855004.0
1052.0,1856056.0
1008.0,1857064.0
1036.0,1858100.0
1028.0,1859128.0
996.0,1860124.0
1048.0,1861172.0
1012.0,1862184.0
1012.0,1863196.0
1032.0,1864228.0
1000.0,1865228.0
1016.0,1866244.0
1008.0,1867252.0
996.0,1868248.0
1016.0,1869264.0
1008.0,1870272.0
992.0,1871264.0
1008.0,1872272.0
1008.0,1873280.0
1012.0,1874292.0
1000.0,1875292.0
1004.0,1876296.0
1000.0,1877296.0
1020.0,1878316.0
1000.0,1879316.0
1004.0,1880320.0
1008.0,1881328.0
1004.0,1882332.0
1012.0,1883344.0
1020.0,1884364.0
1012.0,1885376.0
1012.0,1886388.0
1012.0,1887400.0
1012.0,1888412.0
1016.0,1889428.0
3044.0,1892472.0
1012.0,1893484.0
1012.0,1894496.0
1000.0,1895496.0
1012.0,1896508.0
1004.0,1897512.0
1020.0,1898532.0
1028.0,1899560.0
1016.0,1900576.0
1012.0,1901588.0
MARK 053
1040.0,1902628.0
1040.0,1903668.0
1064.0,1904732.0
1032.0,1905764.0
3124.0,1908888.0
1040.0,1909928.0
1052.0,1910980.0
1024.0,1912004.0
1056.0,1913060.0
1052.0,1914112.0
1060.0,1915172.0
1044.0,1916216.0
1044.0,1917260.0
1052.0,1918312.0
1040.0,1919352.0
1040.0,1920392.0
1052.0,1921444.0
1064.0,1922508.0
1024.0,1923532.0
1056.0,1924588.0
1048.0,1925636.0
1044.0,1926680.0
1064.0,1927744.0
1044.0,1928788.0
1056.0,1929844.0
1056.0,1930900.0
1052.0,1931952.0
1068.0,1933020.0
1048.0,1934068.0
1060.0,1935128.0
1068.0,1936196.0
1048.0,1937244.0
1028.0,1938272.0
1064.0,1939336.0
1036.0,1940372.0
1028.0,1941400.0
1052.0,1942452.0
1024.0,1943476.0
1032.0,1944508.0
1032.0,1945540.0
1028.0,1946568.0
1012.0,1947580.0
1032.0,1948612.0
1032.0,1949644.0
1012.0,1950656.0
1028.0,1951684.0
1012.0,1952696.0
1024.0,1953720.0
1024.0,1954744.0
1020.0,1955764.0
1024.0,1956788.0
1012.0,1957800.0
1044.0,1958844.0
1016.0,1959860.0
1032.0,1960892.0
1040.0,1961932.0
1032.0,1962964.0
1020.0,1963984.0
1036.0,1965020.0
1036.0,1966056.0
1036.0,1967092.0
1028.0,1968120.0
3072.0,1971192.0
1040.0,1972232.0
1016.0,1973248.0
1020.0,1974268.0
1016.0,1975284.0
1020.0,1976304.0
1048.0,1977352.0
1008.0,1978360.0
1016.0,1979376.0
1012.0,1980388.0
1032.0,1981420.0
1008.0,1982428.0
1020.0,1983448.0
996.0,1984444.0
1032.0,1985476.0
992.0,1986468.0
1020.0,1987488.0
1012.0,1988500.0
1016.0,1989516.0
1012.0,1990528.0
1020.0,1991548.0
1016.0,1992564.0
1024.0,1993588.0
1020.0,1994608.0
1028.0,1995636.0
1020.0,1996656.0
1024.0,1997680.0
1028.0,1998708.0
1012.0,1999720.0
1028.0,2000748.0
1024.0,2001772.0
1012.0,2002784.0
1028.0,2003812.0
1024.0,2004836.0
1028.0,2005864.0
1028.0,2006892.0
1024.0,2007916.0
1036.0,2008952.0
1016.0,2009968.0
1040.0,2011008.0
1028.0,2012036.0
1032.0,2013068.0
1024.0,2014092.0
1004.0,2015096.0
1032.0,2016128.0
1012.0,2017140.0
1056.0,2018196.0
1004.0,2019200.0
1024.0,2020224.0
1032.0,2021256.0
1036.0,2022292.0
1028.0,2023320.0
1060.0,2024380.0
1028.0,2025408.0
1036.0,2026444.0
1032.0,2027476.0
1032.0,2028508.0
1040.0,2029548.0
3084.0,2032632.0
1036.0,2033668.0
1036.0,2034704.0
1028.0,2035732.0
1016.0,2036748.0
1056.0,2037804.0
1040.0,2038844.0
MARK 054
1052.0,2039896.0
1044.0,2040940.0
1064.0,2042004.0
1048.0,2043052.0
3132.0,2046184.0
1060.0,2047244.0
1060.0,2048304.0
1040.0,2049344.0
1060.0,2050404.0
1052.0,2051456.0
1052.0,2052508.0
1048.0,2053556.0
1068.0,2054624.0
1048.0,2055672.0
1072.0,2056744.0
1044.0,2057788.0
1064.0,2058852.0
1056.0,2059908.0
1060.0,2060968.0
1048.0,2062016.0
1060.0,2063076.0
1052.0,2064128.0
1056.0,2065184.0
1064.0,2066248.0
1060.0,2067308.0
1064.0,2068372.0
1064.0,2069436.0
1064.0,2070500.0
1068.0,2071568.0
1064.0,2072632.0
1080.0,2073712.0
1052.0,2074764.0
1040.0,2075804.0
1096.0,2076900.0
1048.0,2077948.0
1056.0,2079004.0
1076.0,2080080.0
1056.0,2081136.0
1044.0,2082180.0
1060.0,2083240.0
1072.0,2084312.0
1060.0,2085372.0
1056.0,2086428.0
1048.0,2087476.0
1052.0,2088528.0
1056.0,2089584.0
1068.0,2090652.0
1040.0,2091692.0
1072.0,2092764.0
1044.0,2093808.0
1052.0,2094860.0
1072.0,2095932.0
1064.0,2096996.0
1056.0,2098052.0
1052.0,2099104.0
1076.0,2100180.0
1068.0,2101248.0
1060.0,2102308.0
1072.0,2103380.0
1048.0,2104428.0
1060.0,2105488.0
1076.0,2106564.0
3184.0,2109748.0
1044.0,2110792.0
1052.0,2111844.0
1052.0,2112896.0
1044.0,2113940.0
1056.0,2114996.0
1056.0,2116052.0
1040.0,2117092.0
1052.0,2118144.0
1044.0,2119188.0
1056.0,2120244.0
1036.0,2121280.0
1040.0,2122320.0
1020.0,2123340.0
1068.0,2124408.0
1016.0,2125424.0
1052.0,2126476.0
1036.0,2127512.0
1044.0,2128556.0
1044.0,2129600.0
1056.0,2130656.0
1044.0,2131700.0
1048.0,2132748.0
1052.0,2133800.0
1052.0,2134852.0
1056.0,2135908.0
1060.0,2136968.0
1040.0,2138008.0
1040.0,2139048.0
1040.0,2140088.0
1052.0,2141140.0
1036.0,2142176.0
1072.0,2143248.0
1020.0,2144268.0
1056.0,2145324.0
1044.0,2146368.0
1040.0,2147408.0
1032.0,2148440.0
1048.0,2149488.0
1024.0,2150512.0
1040.0,2151552.0
1052.0,2152604.0
1036.0,2153640.0
1032.0,2154672.0
1048.0,2155720.0
1024.0,2156744.0
1016.0,2157760.0
1040.0,2158800.0
1040.0,2159840.0
1048.0,2160888.0
1056.0,2161944.0
1032.0,2162976.0
1028.0,2164004.0
1064.0,2165068.0
1044.0,2166112.0
1040.0,2167152.0
1048.0,2168200.0
1036.0,2169236.0
3136.0,2172372.0
1048.0,2173420.0
1040.0,2174460.0
1044.0,2175504.0
1064.0,2176568.0
1032.0,2177600.0
1052.0,2178652.0
MARK 055
1064.0,2179716.0
1060.0,2180776.0
1060.0,2181836.0
1064.0,2182900.0
1052.0,2183952.0
1068.0,2185020.0
1060.0,2186080.0
3148.0,2189228.0
1056.0,2190284.0
1028.0,2191312.0
1040.0,2192352.0
1048.0,2193400.0
1024.0,2194424.0
1040.0,2195464.0
1040.0,2196504.0
1024.0,2197528.0
1040.0,2198568.0
1048.0,2199616.0
1012.0,2200628.0
1032.0,2201660.0
1028.0,2202688.0
1040.0,2203728.0
1012.0,2204740.0
1048.0,2205788.0
1016.0,2206804.0
1036.0,2207840.0
1028.0,2208868.0
1052.0,2209920.0
1024.0,2210944.0
1044.0,2211988.0
1036.0,2213024.0
1052.0,2214076.0
1040.0,2215116.0
1032.0,2216148.0
1048.0,2217196.0
1016.0,2218212.0
1056.0,2219268.0
1032.0,2220300.0
1036.0,2221336.0
1028.0,2222364.0
1040.0,2223404.0
1028.0,2224432.0
1028.0,2225460.0
1060.0,2226520.0
1036.0,2227556.0
1028.0,2228584.0
1052.0,2229636.0
1020.0,2230656.0
1036.0,2231692.0
1036.0,2232728.0
1036.0,2233764.0
1012.0,2234776.0
1052.0,2235828.0
1012.0,2236840.0
1028.0,2237868.0
1040.0,2238908.0
1020.0,2239928.0
1068.0,2240996.0
1008.0,2242004.0
1068.0,2243072.0
1028.0,2244100.0
1040.0,2245140.0
1024.0,2246164.0
1068.0,2247232.0
1040.0,2248272.0
3112.0,2251384.0
1044.0,2252428.0
1032.0,2253460.0
1052.0,2254512.0
1040.0,2255552.0
1056.0,2256608.0
1048.0,2257656.0
1052.0,2258708.0
1048.0,2259756.0
1040.0,2260796.0
1040.0,2261836.0
1052.0,2262888.0
1040.0,2263928.0
1048.0,2264976.0
1056.0,2266032.0
1048.0,2267080.0
1036.0,2268116.0
1040.0,2269156.0
1048.0,2270204.0
1056.0,2271260.0
1048.0,2272308.0
1064.0,2273372.0
1048.0,2274420.0
1044.0,2275464.0
1072.0,2276536.0
1044.0,2277580.0
1068.0,2278648.0
1036.0,2279684.0
1036.0,2280720.0
1040.0,2281760.0
1044.0,2282804.0
1012.0,2283816.0
1040.0,2284856.0
1012.0,2285868.0
1020.0,2286888.0
1016.0,2287904.0
1028.0,2288932.0
996.0,2289928.0
1008.0,2290936.0
1028.0,2291964.0
1012.0,2292976.0
1004.0,2293980.0
1016.0,2294996.0
1016.0,2296012.0
1012.0,2297024.0
1016.0,2298040.0
1004.0,2299044.0
1032.0,2300076.0
1004.0,2301080.0
1016.0,2302096.0
1020.0,2303116.0
1020.0,2304136.0
1020.0,2305156.0
1020.0,2306176.0
1024.0,2307200.0
1008.0,2308208.0
1028.0,2309236.0
1016.0,2310252.0
3044.0,2313296.0
1000.0,2314296.0
1012.0,2315308.0
996.0,2316304.0
MARK 056
984.0,2317288.0
984.0,2318272.0
988.0,2319260.0
1004.0,2320264.0
988.0,2321252.0
1000.0,2322252.0
1000.0,2323252.0
1024.0,2324276.0
988.0,2325264.0
1008.0,2326272.0
1000.0,2327272.0
1004.0,2328276.0
1008.0,2329284.0
3000.0,2332284.0
1012.0,2333296.0
1008.0,2334304.0
1008.0,2335312.0
1020.0,2336332.0
1020.0,2337352.0
1012.0,2338364.0
1012.0,2339376.0
1036.0,2340412.0
1008.0,2341420.0
1016.0,2342436.0
1012.0,2343448.0
1032.0,2344480.0
1032.0,2345512.0
1012.0,2346524.0
1028.0,2347552.0
1020.0,2348572.0
1028.0,2349600.0
1016.0,2350616.0
1040.0,2351656.0
1032.0,2352688.0
1036.0,2353724.0
1036.0,2354760.0
1028.0,2355788.0
1040.0,2356828.0
1020.0,2357848.0
1040.0,2358888.0
1020.0,2359908.0
1008.0,2360916.0
1052.0,2361968.0
1020.0,2362988.0
1032.0,2364020.0
1024.0,2365044.0
1020.0,2366064.0
1024.0,2367088.0
1020.0,2368108.0
1004.0,2369112.0
1020.0,2370132.0
1020.0,2371152.0
1004.0,2372156.0
1024.0,2373180.0
1008.0,2374188.0
1016.0,2375204.0
1012.0,2376216.0
1004.0,2377220.0
1008.0,2378228.0
1012.0,2379240.0
1020.0,2380260.0
1016.0,2381276.0
1032.0,2382308.0
1020.0,2383328.0
1012.0,2384340.0
1036.0,2385376.0
1012.0,2386388.0
1008.0,2387396.0
1032.0,2388428.0
1028.0,2389456.0
1020.0,2390476.0
3052.0,2393528.0
1020.0,2394548.0
1004.0,2395552.0
1008.0,2396560.0
1008.0,2397568.0
1012.0,2398580.0
1028.0,2399608.0
1000.0,2400608.0
1008.0,2401616.0
1012.0,2402628.0
1016.0,2403644.0
996.0,2404640.0
1008.0,2405648.0
992.0,2406640.0
1020.0,2407660.0
1000.0,2408660.0
988.0,2409648.0
1004.0,2410652.0
1012.0,2411664.0
988.0,2412652.0
1016.0,2413668.0
1008.0,2414676.0
1004.0,2415680.0
1004.0,2416684.0
1024.0,2417708.0
1008.0,2418716.0
1016.0,2419732.0
1020.0,2420752.0
984.0,2421736.0
1028.0,2422764.0
1004.0,2423768.0
1012.0,2424780.0
1008.0,2425788.0
996.0,2426784.0
1020.0,2427804.0
1004.0,2428808.0
1028.0,2429836.0
996.0,2430832.0
1012.0,2431844.0
1020.0,2432864.0
1016.0,2433880.0
1004.0,2434884.0
1016.0,2435900.0
1000.0,2436900.0
1024.0,2437924.0
1004.0,2438928.0
1016.0,2439944.0
984.0,2440928.0
1004.0,2441932.0
1020.0,2442952.0
1008.0,2443960.0
1028.0,2444988.0
1004.0,2445992.0
1036.0,2447028.0
1020.0,2448048.0
1008.0,2449056.0
MARK 057
1028.0,2450084.0
1040.0,2451124.0
1032.0,2452156.0
1044.0,2453200.0
1048.0,2454248.0
1032.0,2455280.0
1036.0,2456316.0
1048.0,2457364.0
1060.0,2458424.0
1040.0,2459464.0
1044.0,2460508.0
1032.0,2461540.0
1056.0,2462596.0
1056.0,2463652.0
1044.0,2464696.0
1048.0,2465744.0
1052.0,2466796.0
1064.0,2467860.0
1040.0,2468900.0
1052.0,2469952.0
3132.0,2473084.0
1028.0,2474112.0
1040.0,2475152.0
1028.0,2476180.0
1048.0,2477228.0
1040.0,2478268.0
1012.0,2479280.0
1040.0,2480320.0
1036.0,2481356.0
1020.0,2482376.0
1028.0,2483404.0
1036.0,2484440.0
1000.0,2485440.0
1044.0,2486484.0
1012.0,2487496.0
1012.0,2488508.0
1036.0,2489544.0
1024.0,2490568.0
1036.0,2491604.0
1024.0,2492628.0
1032.0,2493660.0
1024.0,2494684.0
1044.0,2495728.0
1024.0,2496752.0
1048.0,2497800.0
1024.0,2498824.0
1048.0,2499872.0
1012.0,2500884.0
1040.0,2501924.0
1024.0,2502948.0
1036.0,2503984.0
1032.0,2505016.0
1036.0,2506052.0
1028.0,2507080.0
1024.0,2508104.0
1012.0,2509116.0
1032.0,2510148.0
1040.0,2511188.0
1036.0,2512224.0
1016.0,2513240.0
1024.0,2514264.0
1020.0,2515284.0
1020.0,2516304.0
1024.0,2517328.0
1004.0,2518332.0
1028.0,2519360.0
1024.0,2520384.0
1012.0,2521396.0
1020.0,2522416.0
1016.0,2523432.0
1044.0,2524476.0
1016.0,2525492.0
1028.0,2526520.0
1048.0,2527568.0
1012.0,2528580.0
1052.0,2529632.0
1024.0,2530656.0
1036.0,2531692.0
3068.0,2534760.0
1032.0,2535792.0
1032.0,2536824.0
1020.0,2537844.0
1016.0,2538860.0
1044.0,2539904.0
1020.0,2540924.0
1028.0,2541952.0
1020.0,2542972.0
1024.0,2543996.0
1028.0,2545024.0
1016.0,2546040.0
