#Firmware: Speeduino 2022.04-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms,ms
1.0,1.0,0.0,1.0,249678.92,0.62,249678.92
0.0,1.0,0.0,1.0,249679.45,0.54,249679.45
1.0,1.0,0.0,1.0,249680.08,0.616,249680.08
0.0,1.0,0.0,1.0,249680.58,0.504,249680.58
1.0,1.0,0.0,1.0,249681.22,0.644,249681.22
1.0,0.0,1.0,1.0,249681.39,0.16,249681.39
0.0,0.0,0.0,1.0,249681.73,0.344,249681.73
1.0,0.0,0.0,1.0,249682.38,0.648,249682.38
0.0,0.0,0.0,1.0,249682.88,0.5,249682.88
1.0,0.0,0.0,1.0,249683.52,0.644,249683.52
0.0,0.0,0.0,1.0,249684.02,0.496,249684.02
1.0,0.0,0.0,1.0,249684.66,0.64,249684.66
0.0,0.0,0.0,1.0,249685.17,0.52,249685.17
1.0,0.0,0.0,1.0,249685.8,0.628,249685.8
0.0,0.0,0.0,1.0,249686.33,0.524,249686.33
1.0,0.0,0.0,1.0,249686.95,0.632,249686.95
0.0,0.0,0.0,1.0,249687.47,0.512,249687.47
1.0,0.0,0.0,1.0,249688.1,0.624,249688.1
0.0,0.0,0.0,1.0,249688.62,0.524,249688.62
1.0,0.0,0.0,1.0,249689.25,0.624,249689.25
0.0,0.0,0.0,1.0,249689.77,0.52,249689.77
1.0,0.0,0.0,1.0,249690.38,0.616,249690.38
0.0,0.0,0.0,1.0,249690.9,0.524,249690.9
1.0,0.0,0.0,1.0,249691.53,0.632,249691.53
0.0,0.0,0.0,1.0,249692.03,0.5,249692.03
1.0,0.0,0.0,1.0,249692.69,0.648,249692.69
0.0,0.0,0.0,1.0,249693.2,0.516,249693.2
1.0,0.0,0.0,1.0,249693.83,0.632,249693.83
0.0,0.0,0.0,1.0,249694.34,0.504,249694.34
1.0,0.0,0.0,1.0,249694.98,0.656,249694.98
0.0,0.0,0.0,1.0,249695.52,0.516,249695.52
1.0,0.0,0.0,1.0,249696.14,0.636,249696.14
0.0,0.0,0.0,1.0,249696.66,0.516,249696.66
1.0,0.0,0.0,1.0,249697.28,0.62,249697.28
0.0,0.0,0.0,1.0,249697.81,0.54,249697.81
1.0,0.0,0.0,1.0,249698.45,0.64,249698.45
1.0,1.0,1.0,1.0,249698.56,0.104,249698.56
0.0,1.0,0.0,1.0,249698.98,0.416,249698.98
1.0,1.0,0.0,1.0,249699.62,0.644,249699.62
0.0,1.0,0.0,1.0,249700.16,0.528,249700.16
1.0,1.0,0.0,1.0,249700.78,0.636,249700.78
0.0,1.0,0.0,1.0,249701.31,0.52,249701.31
1.0,1.0,0.0,1.0,249701.95,0.648,249701.95
0.0,1.0,0.0,1.0,249702.47,0.516,249702.47
1.0,1.0,0.0,1.0,249703.11,0.64,249703.11
0.0,1.0,0.0,1.0,249703.64,0.528,249703.64
1.0,1.0,0.0,1.0,249704.28,0.64,249704.28
0.0,1.0,0.0,1.0,249704.81,0.528,249704.81
1.0,1.0,0.0,1.0,249705.44,0.636,249705.44
0.0,1.0,0.0,1.0,249705.94,0.496,249705.94
1.0,1.0,0.0,1.0,249706.61,0.672,249706.61
0.0,1.0,0.0,1.0,249709.2,2.588,249709.2
1.0,1.0,0.0,1.0,249710.08,0.88,249710.08
0.0,1.0,0.0,1.0,249710.6,0.516,249710.6
1.0,1.0,0.0,1.0,249711.25,0.648,249711.25
0.0,1.0,0.0,1.0,249711.77,0.52,249711.77
1.0,1.0,0.0,1.0,249712.39,0.628,249712.39
0.0,1.0,0.0,1.0,249712.9,0.508,249712.9
1.0,1.0,0.0,1.0,249713.55,0.644,249713.55
0.0,1.0,0.0,1.0,249714.06,0.524,249714.06
1.0,1.0,0.0,1.0,249714.7,0.64,249714.7
0.0,1.0,0.0,1.0,249715.22,0.504,249715.22
1.0,1.0,0.0,1.0,249715.86,0.64,249715.86
0.0,1.0,0.0,1.0,249716.39,0.532,249716.39
1.0,1.0,0.0,1.0,249717.05,0.656,249717.05
0.0,1.0,0.0,1.0,249717.55,0.5,249717.55
1.0,1.0,0.0,1.0,249880.06,162.516,249880.06
MARK 006
0.0,1.0,0.0,1.0,249882.75,2.696,249882.75
1.0,1.0,0.0,1.0,249883.38,0.616,249883.38
0.0,1.0,0.0,1.0,249883.86,0.488,249883.86
1.0,1.0,0.0,1.0,249884.48,0.624,249884.48
0.0,1.0,0.0,1.0,249884.97,0.488,249884.97
1.0,1.0,0.0,1.0,249885.6,0.624,249885.6
0.0,1.0,0.0,1.0,249886.06,0.472,249886.06
1.0,1.0,0.0,1.0,249886.7,0.636,249886.7
0.0,1.0,0.0,1.0,249887.17,0.476,249887.17
1.0,1.0,0.0,1.0,249887.8,0.62,249887.8
0.0,1.0,0.0,1.0,249888.28,0.488,249888.28
1.0,1.0,0.0,1.0,249888.9,0.628,249888.9
0.0,1.0,0.0,1.0,249889.4,0.488,249889.4
1.0,1.0,0.0,1.0,249890.02,0.616,249890.02
0.0,1.0,0.0,1.0,249890.52,0.492,249890.52
1.0,1.0,0.0,1.0,249891.11,0.604,249891.11
0.0,1.0,0.0,1.0,249891.61,0.504,249891.61
1.0,1.0,0.0,1.0,249892.23,0.616,249892.23
0.0,1.0,0.0,1.0,249892.73,0.496,249892.73
1.0,1.0,0.0,1.0,249893.34,0.612,249893.34
0.0,1.0,0.0,1.0,249893.84,0.5,249893.84
1.0,1.0,0.0,1.0,249894.44,0.604,249894.44
0.0,1.0,0.0,1.0,249894.95,0.508,249894.95
1.0,1.0,0.0,1.0,249895.56,0.612,249895.56
0.0,1.0,0.0,1.0,249896.06,0.496,249896.06
1.0,1.0,0.0,1.0,249896.7,0.636,249896.7
0.0,1.0,0.0,1.0,249897.19,0.492,249897.19
1.0,1.0,0.0,1.0,249897.8,0.612,249897.8
0.0,1.0,0.0,1.0,249898.31,0.512,249898.31
1.0,1.0,0.0,1.0,249898.92,0.616,249898.92
0.0,1.0,0.0,1.0,249899.44,0.512,249899.44
1.0,1.0,0.0,1.0,249900.06,0.624,249900.06
0.0,1.0,0.0,1.0,249900.56,0.496,249900.56
1.0,1.0,0.0,1.0,249901.19,0.62,249901.19
0.0,1.0,0.0,1.0,249901.69,0.5,249901.69
1.0,1.0,0.0,1.0,249902.31,0.628,249902.31
0.0,1.0,0.0,1.0,249902.81,0.512,249902.81
1.0,1.0,0.0,1.0,249903.44,0.616,249903.44
0.0,1.0,0.0,1.0,249903.92,0.492,249903.92
1.0,1.0,0.0,1.0,249904.58,0.644,249904.58
0.0,1.0,0.0,1.0,249905.06,0.496,249905.06
1.0,1.0,0.0,1.0,249905.69,0.616,249905.69
0.0,1.0,0.0,1.0,249908.17,2.484,249908.17
1.0,1.0,0.0,1.0,249909.02,0.84,249909.02
0.0,1.0,0.0,1.0,249909.52,0.504,249909.52
1.0,1.0,0.0,1.0,249910.12,0.612,249910.12
0.0,1.0,0.0,1.0,249910.62,0.5,249910.62
1.0,1.0,0.0,1.0,249911.22,0.6,249911.22
0.0,1.0,0.0,1.0,249911.72,0.492,249911.72
1.0,1.0,0.0,1.0,249912.33,0.612,249912.33
0.0,1.0,0.0,1.0,249912.83,0.5,249912.83
1.0,1.0,0.0,1.0,249913.42,0.592,249913.42
0.0,1.0,0.0,1.0,249913.9,0.492,249913.9
1.0,1.0,0.0,1.0,249914.52,0.6,249914.52
0.0,1.0,0.0,1.0,249915.0,0.492,249915.0
1.0,1.0,0.0,1.0,249915.62,0.616,249915.62
0.0,1.0,0.0,1.0,249916.11,0.488,249916.11
1.0,1.0,0.0,1.0,249916.69,0.584,249916.69
0.0,1.0,0.0,1.0,249917.2,0.504,249917.2
1.0,1.0,0.0,1.0,249917.8,0.608,249917.8
0.0,1.0,0.0,1.0,249918.28,0.484,249918.28
1.0,1.0,0.0,1.0,249918.89,0.604,249918.89
0.0,1.0,0.0,1.0,249919.38,0.48,249919.38
1.0,1.0,0.0,1.0,249919.98,0.62,249919.98
0.0,1.0,0.0,1.0,249920.47,0.48,249920.47
1.0,1.0,0.0,1.0,249921.06,0.596,249921.06
0.0,1.0,0.0,1.0,249921.56,0.492,249921.56
1.0,1.0,0.0,1.0,249922.16,0.596,249922.16
0.0,1.0,0.0,1.0,249922.64,0.48,249922.64
1.0,1.0,0.0,1.0,249923.23,0.6,249923.23
0.0,1.0,0.0,1.0,249923.73,0.496,249923.73
1.0,1.0,0.0,1.0,249924.33,0.596,249924.33
0.0,1.0,0.0,1.0,249924.83,0.5,249924.83
1.0,1.0,0.0,1.0,249925.42,0.592,249925.42
0.0,1.0,0.0,1.0,249925.9,0.48,249925.9
1.0,1.0,0.0,1.0,249926.5,0.596,249926.5
0.0,1.0,0.0,1.0,249926.97,0.48,249926.97
1.0,1.0,0.0,1.0,249927.6,0.62,249927.6
0.0,1.0,0.0,1.0,249928.08,0.476,249928.08
1.0,1.0,0.0,1.0,249928.7,0.624,249928.7
0.0,1.0,0.0,1.0,249929.17,0.472,249929.17
1.0,1.0,0.0,1.0,249929.78,0.608,249929.78
0.0,1.0,0.0,1.0,249930.27,0.496,249930.27
1.0,1.0,0.0,1.0,249930.86,0.592,249930.86
0.0,1.0,0.0,1.0,249931.36,0.488,249931.36
1.0,1.0,0.0,1.0,249931.97,0.612,249931.97
0.0,1.0,0.0,1.0,249932.45,0.492,249932.45
1.0,1.0,0.0,1.0,249933.06,0.608,249933.06
0.0,1.0,0.0,1.0,249933.56,0.496,249933.56
1.0,1.0,0.0,1.0,249934.16,0.604,249934.16
0.0,1.0,0.0,1.0,249934.67,0.504,249934.67
1.0,1.0,0.0,1.0,249935.27,0.596,249935.27
0.0,1.0,0.0,1.0,249935.77,0.504,249935.77
1.0,1.0,0.0,1.0,249936.38,0.6,249936.38
0.0,1.0,0.0,1.0,249936.88,0.504,249936.88
1.0,1.0,0.0,1.0,249937.48,0.608,249937.48
0.0,1.0,0.0,1.0,249937.95,0.48,249937.95
1.0,1.0,0.0,1.0,249938.56,0.6,249938.56
0.0,1.0,0.0,1.0,249939.05,0.488,249939.05
1.0,1.0,0.0,1.0,249939.64,0.596,249939.64
0.0,1.0,0.0,1.0,249940.16,0.508,249940.16
1.0,1.0,0.0,1.0,249940.77,0.616,249940.77
0.0,1.0,0.0,1.0,249941.25,0.48,249941.25
1.0,1.0,0.0,1.0,249941.84,0.6,249941.84
0.0,1.0,0.0,1.0,249942.36,0.508,249942.36
1.0,1.0,0.0,1.0,249942.98,0.624,249942.98
0.0,1.0,0.0,1.0,249943.47,0.484,249943.47
1.0,1.0,0.0,1.0,249944.08,0.608,249944.08
0.0,1.0,0.0,1.0,249944.58,0.5,249944.58
1.0,1.0,0.0,1.0,249945.19,0.616,249945.19
0.0,1.0,0.0,1.0,249945.69,0.496,249945.69
1.0,1.0,0.0,1.0,249946.3,0.616,249946.3
0.0,1.0,0.0,1.0,249946.8,0.492,249946.8
1.0,1.0,0.0,1.0,249947.42,0.624,249947.42
1.0,0.0,1.0,1.0,249947.52,0.1,249947.52
0.0,0.0,0.0,1.0,249947.9,0.392,249947.9
1.0,0.0,0.0,1.0,249948.53,0.624,249948.53
0.0,0.0,0.0,1.0,249949.02,0.484,249949.02
1.0,0.0,0.0,1.0,249949.64,0.62,249949.64
0.0,0.0,0.0,1.0,249950.14,0.512,249950.14
1.0,0.0,0.0,1.0,249950.78,0.632,249950.78
0.0,0.0,0.0,1.0,249951.27,0.48,249951.27
1.0,0.0,0.0,1.0,249951.89,0.624,249951.89
0.0,0.0,0.0,1.0,249952.38,0.492,249952.38
1.0,0.0,0.0,1.0,249953.02,0.632,249953.02
0.0,0.0,0.0,1.0,249953.52,0.504,249953.52
1.0,1.0,0.0,1.0,250057.92,104.412,250057.92
MARK 007
0.0,1.0,0.0,1.0,250058.42,0.496,250058.42
1.0,1.0,0.0,1.0,250059.02,0.596,250059.02
0.0,1.0,0.0,1.0,250059.48,0.476,250059.48
1.0,1.0,0.0,1.0,250060.1,0.604,250060.1
0.0,1.0,0.0,1.0,250060.58,0.48,250060.58
1.0,1.0,0.0,1.0,250061.17,0.6,250061.17
0.0,1.0,0.0,1.0,250061.66,0.484,250061.66
1.0,1.0,0.0,1.0,250062.27,0.6,250062.27
0.0,1.0,0.0,1.0,250062.75,0.484,250062.75
1.0,1.0,0.0,1.0,250063.33,0.588,250063.33
0.0,1.0,0.0,1.0,250063.81,0.484,250063.81
1.0,1.0,0.0,1.0,250064.42,0.604,250064.42
0.0,1.0,0.0,1.0,250064.9,0.492,250064.9
1.0,1.0,0.0,1.0,250065.52,0.608,250065.52
0.0,1.0,0.0,1.0,250066.0,0.484,250066.0
1.0,1.0,0.0,1.0,250066.61,0.604,250066.61
0.0,1.0,0.0,1.0,250067.1,0.492,250067.1
1.0,1.0,0.0,1.0,250067.7,0.604,250067.7
0.0,1.0,0.0,1.0,250068.19,0.48,250068.19
1.0,1.0,0.0,1.0,250068.8,0.62,250068.8
0.0,1.0,0.0,1.0,250069.28,0.484,250069.28
1.0,1.0,0.0,1.0,250069.9,0.612,250069.9
0.0,1.0,0.0,1.0,250070.38,0.48,250070.38
1.0,1.0,0.0,1.0,250070.98,0.612,250070.98
0.0,1.0,0.0,1.0,250071.48,0.488,250071.48
1.0,1.0,0.0,1.0,250072.08,0.604,250072.08
0.0,1.0,0.0,1.0,250072.58,0.488,250072.58
1.0,1.0,0.0,1.0,250073.17,0.604,250073.17
0.0,1.0,0.0,1.0,250073.64,0.472,250073.64
1.0,1.0,0.0,1.0,250074.27,0.612,250074.27
0.0,1.0,0.0,1.0,250074.75,0.492,250074.75
1.0,1.0,0.0,1.0,250075.38,0.628,250075.38
0.0,1.0,0.0,1.0,250075.84,0.464,250075.84
1.0,1.0,0.0,1.0,250076.45,0.616,250076.45
0.0,1.0,0.0,1.0,250076.95,0.488,250076.95
1.0,1.0,0.0,1.0,250077.55,0.6,250077.55
0.0,1.0,0.0,1.0,250078.05,0.496,250078.05
1.0,1.0,0.0,1.0,250078.66,0.612,250078.66
0.0,1.0,0.0,1.0,250079.14,0.484,250079.14
1.0,1.0,0.0,1.0,250079.77,0.624,250079.77
0.0,1.0,0.0,1.0,250080.25,0.484,250080.25
1.0,1.0,0.0,1.0,250080.88,0.628,250080.88
0.0,1.0,0.0,1.0,250081.38,0.492,250081.38
1.0,1.0,0.0,1.0,250081.98,0.616,250081.98
0.0,1.0,0.0,1.0,250082.45,0.476,250082.45
0.0,0.0,1.0,1.0,250082.55,0.08,250082.55
1.0,0.0,0.0,1.0,250083.1,0.552,250083.1
0.0,0.0,0.0,1.0,250083.56,0.476,250083.56
1.0,0.0,0.0,1.0,250084.2,0.636,250084.2
0.0,0.0,0.0,1.0,250084.67,0.472,250084.67
1.0,0.0,0.0,1.0,250085.31,0.636,250085.31
0.0,0.0,0.0,1.0,250085.81,0.496,250085.81
1.0,0.0,0.0,1.0,250086.42,0.62,250086.42
0.0,0.0,0.0,1.0,250086.92,0.5,250086.92
1.0,0.0,0.0,1.0,250087.55,0.612,250087.55
0.0,0.0,0.0,1.0,250088.03,0.488,250088.03
1.0,0.0,0.0,1.0,250088.66,0.624,250088.66
0.0,0.0,0.0,1.0,250089.16,0.504,250089.16
1.0,0.0,0.0,1.0,250089.77,0.612,250089.77
0.0,0.0,0.0,1.0,250090.28,0.512,250090.28
1.0,0.0,0.0,1.0,250090.89,0.608,250090.89
0.0,0.0,0.0,1.0,250091.39,0.508,250091.39
1.0,0.0,0.0,1.0,250092.0,0.6,250092.0
0.0,0.0,0.0,1.0,250092.5,0.508,250092.5
1.0,0.0,0.0,1.0,250093.12,0.616,250093.12
0.0,0.0,0.0,1.0,250093.62,0.504,250093.62
1.0,0.0,0.0,1.0,250094.25,0.628,250094.25
0.0,0.0,0.0,1.0,250094.75,0.504,250094.75
1.0,0.0,0.0,1.0,250095.39,0.632,250095.39
0.0,0.0,0.0,1.0,250095.88,0.492,250095.88
1.0,0.0,0.0,1.0,250096.48,0.612,250096.48
0.0,0.0,0.0,1.0,250097.0,0.504,250097.0
1.0,0.0,0.0,1.0,250097.64,0.64,250097.64
0.0,0.0,0.0,1.0,250098.14,0.504,250098.14
1.0,0.0,0.0,1.0,250098.78,0.636,250098.78
1.0,1.0,1.0,1.0,250098.98,0.212,250098.98
0.0,1.0,0.0,1.0,250099.28,0.288,250099.28
1.0,1.0,0.0,1.0,250099.9,0.628,250099.9
0.0,1.0,0.0,1.0,250100.4,0.496,250100.4
1.0,1.0,0.0,1.0,250101.02,0.62,250101.02
0.0,1.0,0.0,1.0,250101.53,0.512,250101.53
1.0,1.0,0.0,1.0,250102.16,0.632,250102.16
0.0,1.0,0.0,1.0,250102.67,0.508,250102.67
1.0,1.0,0.0,1.0,250103.3,0.628,250103.3
0.0,1.0,0.0,1.0,250103.8,0.496,250103.8
1.0,1.0,0.0,1.0,250104.42,0.624,250104.42
0.0,1.0,0.0,1.0,250104.94,0.524,250104.94
1.0,1.0,0.0,1.0,250105.56,0.616,250105.56
0.0,1.0,0.0,1.0,250106.06,0.504,250106.06
1.0,1.0,0.0,1.0,250106.7,0.64,250106.7
0.0,1.0,0.0,1.0,250109.2,2.496,250109.2
1.0,1.0,0.0,1.0,250110.11,0.904,250110.11
0.0,1.0,0.0,1.0,250110.6,0.488,250110.6
1.0,1.0,0.0,1.0,250111.22,0.628,250111.22
0.0,1.0,0.0,1.0,250111.72,0.5,250111.72
1.0,1.0,0.0,1.0,250112.34,0.628,250112.34
0.0,1.0,0.0,1.0,250112.86,0.504,250112.86
1.0,1.0,0.0,1.0,250113.47,0.612,250113.47
0.0,1.0,0.0,1.0,250113.98,0.516,250113.98
1.0,1.0,0.0,1.0,250114.61,0.624,250114.61
0.0,1.0,0.0,1.0,250115.11,0.512,250115.11
1.0,1.0,0.0,1.0,250115.73,0.624,250115.73
0.0,1.0,0.0,1.0,250116.25,0.512,250116.25
1.0,1.0,0.0,1.0,250116.88,0.62,250116.88
0.0,1.0,0.0,1.0,250117.38,0.504,250117.38
1.0,1.0,0.0,1.0,250117.98,0.616,250117.98
0.0,1.0,0.0,1.0,250118.5,0.512,250118.5
1.0,1.0,0.0,1.0,250119.14,0.632,250119.14
0.0,1.0,0.0,1.0,250119.64,0.508,250119.64
1.0,1.0,0.0,1.0,250120.25,0.608,250120.25
0.0,1.0,0.0,1.0,250120.78,0.524,250120.78
1.0,1.0,0.0,1.0,250121.39,0.62,250121.39
0.0,1.0,0.0,1.0,250121.9,0.504,250121.9
1.0,1.0,0.0,1.0,250122.53,0.624,250122.53
0.0,1.0,0.0,1.0,250123.03,0.508,250123.03
1.0,1.0,0.0,1.0,250123.66,0.62,250123.66
0.0,1.0,0.0,1.0,250124.16,0.508,250124.16
1.0,1.0,0.0,1.0,250124.78,0.62,250124.78
0.0,1.0,0.0,1.0,250125.3,0.516,250125.3
1.0,1.0,0.0,1.0,250125.9,0.612,250125.9
0.0,1.0,0.0,1.0,250126.4,0.504,250126.4
1.0,1.0,0.0,1.0,250127.03,0.616,250127.03
0.0,1.0,0.0,1.0,250127.55,0.524,250127.55
1.0,1.0,0.0,1.0,250128.17,0.62,250128.17
0.0,1.0,0.0,1.0,250128.67,0.504,250128.67
1.0,1.0,0.0,1.0,250129.31,0.644,250129.31
0.0,0.0,0.0,1.0,250228.53,99.204,250228.53
MARK 008
0.0,0.0,0.0,1.0,250230.77,2.236,250230.77
1.0,0.0,0.0,1.0,250231.39,0.632,250231.39
0.0,0.0,0.0,1.0,250231.88,0.488,250231.88
1.0,0.0,0.0,1.0,250232.48,0.612,250232.48
0.0,0.0,0.0,1.0,250232.98,0.5,250232.98
1.0,0.0,0.0,1.0,250233.61,0.624,250233.61
0.0,0.0,0.0,1.0,250234.1,0.484,250234.1
1.0,0.0,0.0,1.0,250234.73,0.64,250234.73
0.0,0.0,0.0,1.0,250235.22,0.48,250235.22
0.0,1.0,1.0,1.0,250235.4,0.188,250235.4
1.0,1.0,0.0,1.0,250235.86,0.456,250235.86
0.0,1.0,0.0,1.0,250236.36,0.488,250236.36
1.0,1.0,0.0,1.0,250236.97,0.612,250236.97
0.0,1.0,0.0,1.0,250237.47,0.5,250237.47
1.0,1.0,0.0,1.0,250238.1,0.628,250238.1
0.0,1.0,0.0,1.0,250238.61,0.512,250238.61
1.0,1.0,0.0,1.0,250239.22,0.612,250239.22
0.0,1.0,0.0,1.0,250239.72,0.508,250239.72
1.0,1.0,0.0,1.0,250240.34,0.616,250240.34
0.0,1.0,0.0,1.0,250240.83,0.488,250240.83
1.0,1.0,0.0,1.0,250241.47,0.636,250241.47
0.0,1.0,0.0,1.0,250241.97,0.5,250241.97
1.0,1.0,0.0,1.0,250242.6,0.628,250242.6
0.0,1.0,0.0,1.0,250245.08,2.492,250245.08
1.0,1.0,0.0,1.0,250245.95,0.872,250245.95
0.0,1.0,0.0,1.0,250246.44,0.484,250246.44
1.0,1.0,0.0,1.0,250247.08,0.632,250247.08
0.0,1.0,0.0,1.0,250247.56,0.496,250247.56
1.0,1.0,0.0,1.0,250248.17,0.608,250248.17
0.0,1.0,0.0,1.0,250248.69,0.504,250248.69
1.0,1.0,0.0,1.0,250249.3,0.616,250249.3
0.0,1.0,0.0,1.0,250249.8,0.508,250249.8
1.0,1.0,0.0,1.0,250250.44,0.632,250250.44
0.0,1.0,0.0,1.0,250250.94,0.496,250250.94
1.0,1.0,0.0,1.0,250251.55,0.612,250251.55
0.0,1.0,0.0,1.0,250252.06,0.52,250252.06
1.0,1.0,0.0,1.0,250252.67,0.608,250252.67
0.0,1.0,0.0,1.0,250253.19,0.512,250253.19
1.0,1.0,0.0,1.0,250253.81,0.624,250253.81
0.0,1.0,0.0,1.0,250254.3,0.488,250254.3
1.0,1.0,0.0,1.0,250254.92,0.632,250254.92
0.0,1.0,0.0,1.0,250255.42,0.5,250255.42
1.0,1.0,0.0,1.0,250256.05,0.624,250256.05
0.0,1.0,0.0,1.0,250256.55,0.488,250256.55
1.0,1.0,0.0,1.0,250257.17,0.632,250257.17
0.0,1.0,0.0,1.0,250257.66,0.492,250257.66
1.0,1.0,0.0,1.0,250258.3,0.632,250258.3
0.0,1.0,0.0,1.0,250258.78,0.488,250258.78
1.0,1.0,0.0,1.0,250259.4,0.628,250259.4
0.0,1.0,0.0,1.0,250259.9,0.5,250259.9
1.0,1.0,0.0,1.0,250260.52,0.6,250260.52
0.0,1.0,0.0,1.0,250261.03,0.516,250261.03
1.0,1.0,0.0,1.0,250261.66,0.624,250261.66
0.0,1.0,0.0,1.0,250262.14,0.496,250262.14
1.0,1.0,0.0,1.0,250262.77,0.616,250262.77
0.0,1.0,0.0,1.0,250263.27,0.508,250263.27
1.0,1.0,0.0,1.0,250263.9,0.636,250263.9
0.0,1.0,0.0,1.0,250264.39,0.488,250264.39
1.0,1.0,0.0,1.0,250265.03,0.636,250265.03
0.0,1.0,0.0,1.0,250265.52,0.484,250265.52
1.0,1.0,0.0,1.0,250266.16,0.64,250266.16
0.0,1.0,0.0,1.0,250266.66,0.508,250266.66
1.0,1.0,0.0,1.0,250267.28,0.612,250267.28
0.0,1.0,0.0,1.0,250267.77,0.488,250267.77
1.0,1.0,0.0,1.0,250268.4,0.64,250268.4
0.0,1.0,0.0,1.0,250268.92,0.512,250268.92
1.0,1.0,0.0,1.0,250269.53,0.616,250269.53
0.0,1.0,0.0,1.0,250270.05,0.516,250270.05
1.0,1.0,0.0,1.0,250270.69,0.632,250270.69
0.0,1.0,0.0,1.0,250271.19,0.512,250271.19
1.0,1.0,0.0,1.0,250271.83,0.632,250271.83
0.0,1.0,0.0,1.0,250272.33,0.508,250272.33
1.0,1.0,0.0,1.0,250272.95,0.616,250272.95
0.0,1.0,0.0,1.0,250273.45,0.512,250273.45
1.0,1.0,0.0,1.0,250274.1,0.628,250274.1
0.0,1.0,0.0,1.0,250274.6,0.508,250274.6
1.0,1.0,0.0,1.0,250275.22,0.616,250275.22
0.0,1.0,0.0,1.0,250275.72,0.508,250275.72
1.0,1.0,0.0,1.0,250276.34,0.616,250276.34
0.0,1.0,0.0,1.0,250276.84,0.504,250276.84
1.0,1.0,0.0,1.0,250277.47,0.624,250277.47
0.0,1.0,0.0,1.0,250277.95,0.492,250277.95
1.0,1.0,0.0,1.0,250278.58,0.62,250278.58
0.0,1.0,0.0,1.0,250279.06,0.492,250279.06
1.0,1.0,0.0,1.0,250279.69,0.624,250279.69
0.0,1.0,0.0,1.0,250280.17,0.48,250280.17
1.0,1.0,0.0,1.0,250280.78,0.608,250280.78
0.0,1.0,0.0,1.0,250281.3,0.512,250281.3
1.0,1.0,0.0,1.0,250281.89,0.596,250281.89
0.0,1.0,0.0,1.0,250282.39,0.496,250282.39
1.0,1.0,0.0,1.0,250282.98,0.6,250282.98
0.0,1.0,0.0,1.0,250283.48,0.496,250283.48
1.0,1.0,0.0,1.0,250284.08,0.6,250284.08
0.0,1.0,0.0,1.0,250284.58,0.492,250284.58
1.0,1.0,0.0,1.0,250285.19,0.612,250285.19
0.0,1.0,0.0,1.0,250285.66,0.476,250285.66
1.0,1.0,0.0,1.0,250286.28,0.624,250286.28
0.0,1.0,0.0,1.0,250286.75,0.464,250286.75
1.0,1.0,0.0,1.0,250287.36,0.612,250287.36
0.0,1.0,0.0,1.0,250287.86,0.496,250287.86
1.0,1.0,0.0,1.0,250288.45,0.604,250288.45
0.0,1.0,0.0,1.0,250288.95,0.488,250288.95
1.0,1.0,0.0,1.0,250289.55,0.604,250289.55
0.0,1.0,0.0,1.0,250290.05,0.488,250290.05
1.0,1.0,0.0,1.0,250290.64,0.604,250290.64
0.0,1.0,0.0,1.0,250291.12,0.48,250291.12
1.0,1.0,0.0,1.0,250291.73,0.612,250291.73
0.0,1.0,0.0,1.0,250292.22,0.476,250292.22
1.0,1.0,0.0,1.0,250292.83,0.616,250292.83
0.0,1.0,0.0,1.0,250293.3,0.472,250293.3
1.0,1.0,0.0,1.0,250293.92,0.62,250293.92
0.0,1.0,0.0,1.0,250294.39,0.476,250294.39
1.0,1.0,0.0,1.0,250295.0,0.604,250295.0
